Datetime,open,high,low,close,volume
2026-03-05 08:00:00,97.54000091552734,97.6050033569336,97.37750244140625,97.58000183105469,0
2026-03-05 09:00:00,97.55999755859375,97.78751373291016,97.50499725341797,97.5625,23168
2026-03-05 10:00:00,97.55780029296875,97.71000671386719,97.49500274658203,97.56780242919922,26116
2026-03-05 11:00:00,97.58000183105469,97.72250366210938,97.19999694824219,97.47000122070312,18788
2026-03-05 12:00:00,97.48500061035156,97.56500244140625,97.32000732421875,97.32679748535156,34258
2026-03-05 13:00:00,97.3650131225586,97.447509765625,97.1875,97.24501037597656,34415
2026-03-05 14:00:00,97.26249694824219,97.66751098632812,97.09750366210938,97.54000854492188,45195
2026-03-05 15:00:00,97.66500854492188,97.67500305175781,96.97000122070312,97.375,29359
2026-03-05 16:00:00,97.39750671386719,97.41999816894531,97.05500793457031,97.19500732421875,12797
2026-03-06 08:00:00,97.13249969482422,97.1449966430664,96.90249633789062,97.03250122070312,0
2026-03-06 09:00:00,97.03250122070312,97.07499694824219,96.76249694824219,96.87001037597656,27022
2026-03-06 10:00:00,96.86000061035156,97.0625,96.84500122070312,96.885009765625,16493
2026-03-06 11:00:00,96.88250732421875,96.92500305175781,96.5999984741211,96.67500305175781,9337
2026-03-06 12:00:00,96.74749755859375,96.88250732421875,96.45500183105469,96.59750366210938,43367
2026-03-06 13:00:00,96.61750793457031,96.66999816894531,95.75,95.92500305175781,32531
2026-03-06 14:00:00,95.95500183105469,96.135009765625,95.47501373291016,95.68251037597656,57621
2026-03-06 15:00:00,95.66751098632812,96.23001098632812,95.572509765625,96.05751037597656,64708
2026-03-06 16:00:00,96.10250854492188,96.13749694824219,95.68000793457031,95.79000854492188,9935
2026-03-09 08:00:00,94.40249633789062,94.94000244140625,94.20249938964844,94.79000854492188,0
2026-03-09 09:00:00,94.81500244140625,95.25,94.68251037597656,95.02749633789062,38492
2026-03-09 10:00:00,95.02999877929688,95.04750061035156,94.73249816894531,94.76750183105469,30272
2026-03-09 11:00:00,94.79000854492188,94.875,94.64250183105469,94.75,23011
2026-03-09 12:00:00,94.76249694824219,95.01249694824219,94.63749694824219,94.73500061035156,15125
2026-03-09 13:00:00,94.75250244140625,94.93251037597656,94.25,94.46749877929688,60375
2026-03-09 14:00:00,94.35001373291016,94.97501373291016,94.32749938964844,94.88250732421875,79242
2026-03-09 15:00:00,94.95249938964844,95.12750244140625,94.79251098632812,95.07000732421875,28560
2026-03-09 16:00:00,95.04499816894531,95.30500793457031,94.9900131225586,95.21499633789062,0
2026-03-10 08:00:00,95.97250366210938,96.24749755859375,95.89250183105469,96.1150131225586,0
2026-03-10 09:00:00,96.10250854492188,96.23750305175781,96.09500122070312,96.1077880859375,24095
2026-03-10 10:00:00,96.13250732421875,96.13749694824219,95.95249938964844,96.08750915527344,39550
2026-03-10 11:00:00,96.06749725341797,96.11750793457031,95.69000244140625,95.78500366210938,18007
2026-03-10 12:00:00,95.8025131225586,95.8025131225586,95.57830047607422,95.73500061035156,46771
2026-03-10 13:00:00,95.760009765625,95.9275131225586,95.51249694824219,95.55999755859375,18099
2026-03-10 14:00:00,95.79750061035156,96.19000244140625,95.41000366210938,96.14250183105469,45038
2026-03-10 15:00:00,96.21250915527344,96.30000305175781,96.08999633789062,96.28250122070312,31588
2026-03-10 16:00:00,96.23249816894531,96.35501098632812,96.10001373291016,96.16251373291016,21582
2026-03-11 08:00:00,95.95500183105469,96.0525131225586,95.81749725341797,95.85001373291016,0
2026-03-11 09:00:00,95.8025131225586,95.89750671386719,95.69249725341797,95.72440338134766,66452
2026-03-11 10:00:00,95.74250793457031,95.96499633789062,95.72250366210938,95.93000793457031,0
2026-03-11 11:00:00,95.93000793457031,96.010009765625,95.69500732421875,95.79000854492188,38544
2026-03-11 12:00:00,95.73750305175781,95.94000244140625,95.73249816894531,95.86000061035156,63705
2026-03-11 13:00:00,95.8650131225586,96.21000671386719,95.81749725341797,96.08999633789062,0
2026-03-11 14:00:00,95.98500061035156,96.29251098632812,95.66751098632812,96.05750274658203,120191
2026-03-11 15:00:00,96.07000732421875,96.10579681396484,95.6150131225586,95.69500732421875,48775
2026-03-11 16:00:00,95.6775131225586,95.72750854492188,95.57499694824219,95.72000122070312,16045
2026-03-12 08:00:00,95.5999984741211,95.78500366210938,95.5625,95.73249816894531,0
2026-03-12 09:00:00,95.74501037597656,95.75499725341797,95.53500366210938,95.73750305175781,4140
2026-03-12 10:00:00,95.73001098632812,95.77250671386719,95.59500122070312,95.62249755859375,19746
2026-03-12 11:00:00,95.625,95.68000793457031,95.4900131225586,95.50499725341797,24137
2026-03-12 12:00:00,95.510009765625,95.82749938964844,95.40249633789062,95.572509765625,14351
2026-03-12 13:00:00,95.572509765625,95.572509765625,95.09750366210938,95.1775131225586,23912
2026-03-12 14:00:00,95.19000244140625,95.48500061035156,95.04750061035156,95.19500732421875,17352
