Datetime,open,high,low,close,volume
2026-04-20 09:00:00,9.104999542236328,9.104999542236328,9.012499809265137,9.017499923706055,4012
2026-04-20 10:00:00,9.020000457763672,9.104999542236328,9.010000228881836,9.015000343322754,292
2026-04-20 11:00:00,9.0024995803833,9.104999542236328,8.994999885559082,9.0,751
2026-04-20 12:00:00,9.012499809265137,9.017499923706055,8.9975004196167,9.010000228881836,2166
2026-04-20 13:00:00,9.010000228881836,9.055000305175781,9.0024995803833,9.055000305175781,3789
2026-04-20 14:00:00,9.055000305175781,9.069999694824219,9.024999618530273,9.050000190734863,12509
2026-04-20 15:00:00,9.045000076293945,9.055000305175781,9.039999961853027,9.055000305175781,352
2026-04-21 07:00:00,9.03499984741211,9.03499984741211,9.0,9.0,45456
2026-04-21 08:00:00,9.012499809265137,9.020000457763672,9.0024995803833,9.010000228881836,732
2026-04-21 09:00:00,9.015000343322754,9.017499923706055,9.010000228881836,9.017499923706055,2097
2026-04-21 10:00:00,9.024999618530273,9.032500267028809,9.017499923706055,9.032500267028809,66
2026-04-21 11:00:00,9.022500038146973,9.03499984741211,9.012499809265137,9.02750015258789,807
2026-04-21 12:00:00,9.025300025939941,9.025300025939941,9.015000343322754,9.022500038146973,2820
2026-04-21 13:00:00,9.010000228881836,9.015000343322754,8.9375,9.0,80257
2026-04-21 14:00:00,9.0,9.022500038146973,8.982500076293945,8.982500076293945,1089
2026-04-21 15:00:00,8.9350004196167,8.947500228881836,8.917499542236328,8.917499542236328,52799
2026-04-22 07:00:00,8.9399995803833,8.9399995803833,8.917499542236328,8.927499771118164,0
2026-04-22 08:00:00,8.914999961853027,8.917499542236328,8.90250015258789,8.912500381469727,3339
2026-04-22 09:00:00,8.90999984741211,8.920000076293945,8.90250015258789,8.90250015258789,4208
2026-04-22 10:00:00,8.914999961853027,8.920000076293945,8.907500267028809,8.907500267028809,21
2026-04-22 11:00:00,8.922499656677246,8.922499656677246,8.914999961853027,8.914999961853027,17
2026-04-22 12:00:00,8.920000076293945,8.920000076293945,8.914999961853027,8.917499542236328,37
2026-04-22 13:00:00,8.90999984741211,8.947500228881836,8.90999984741211,8.922499656677246,948
2026-04-22 14:00:00,8.930000305175781,8.9375,8.895000457763672,8.895000457763672,706
2026-04-22 15:00:00,8.892499923706055,8.899999618530273,8.880000114440918,8.895000457763672,278304
2026-04-23 07:00:00,8.832500457763672,8.837499618530273,8.8100004196167,8.817500114440918,0
2026-04-23 08:00:00,8.827500343322754,8.829999923706055,8.822500228881836,8.822500228881836,8398
2026-04-23 09:00:00,8.817500114440918,8.824999809265137,8.8100004196167,8.8149995803833,7310
