Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive
2025-10-10,666.6071968358344,668.4122493878771,647.4757221413303,647.6542358398438,159422600.0,-0.027027862178845674,-0.02419284978471148,-0.004257200324233046,0.048047236546099104,0.2519849329978556,0.15316422914993755,658.7684051513672,644.7243615722656,595.226569519043,1,1,4.789527852980768,6.108285675570713,0,42.49852475861637,29.1354136801764,0.11391674491266605,1.8817305614010533,-0.02984653787017777,6.439237487993713,1.0,0.0,0.0,0.0,0
2025-10-13,655.2216030747315,659.664772492732,654.3488290056752,657.5919189453125,79560500.0,0.015344118135168339,-0.01276036829748961,0.011360216488065289,0.06869546474376609,0.24891149003541457,0.16280424628083479,658.9646453857422,645.57806640625,595.5911273193359,1,1,4.258045979730582,5.738237736402686,0,52.63284425271274,28.34348503040204,0.1259568785043318,2.5588809430943193,-0.014960388538015179,9.20649018822962,1.0,0.0,0.0,0.0,0
2025-10-14,651.7701536094826,660.3590300864076,647.8030207789583,656.78857421875,88779600.0,-0.0012216462876413203,-0.010297088638399954,0.00477530518646585,0.06383321163459699,0.23540051522359562,0.16341973802355958,659.1657165527344,646.2287768554687,595.9191748046875,1,1,3.7290335825609873,5.336396905634347,0,51.83748919095882,28.500195992117494,0.12487927276637982,2.386831410660983,-0.016163758522537375,8.554856405574172,1.0,0.0,0.0,0.0,0
2025-10-15,661.3408732132422,664.7228272522149,653.5156893256119,659.7044067382812,81702600.0,0.004439529909605389,-0.01179598810234439,0.010627458581569993,0.06205683340994361,0.24437047864171246,0.16162892046913968,659.5531311035156,647.0011022949219,596.2616049194336,1,1,3.5046710953674847,4.970051743580975,0,54.52366817963868,27.726170152816724,0.12554432677204863,2.3295516580021802,-0.01179598810234439,8.316788161085876,1.0,0.0,0.0,0.0,0
2025-10-16,661.340821247798,663.2153058553965,651.7105854492366,655.2116088867188,110563300.0,-0.006810319600221937,-0.015674406889242154,0.004993423768184124,0.05559693710335778,0.263992031954134,0.14435889014429182,659.5635925292969,647.5884252929687,596.6126879882812,1,1,2.930549419574163,4.562151278779613,0,49.90507677613445,27.254933192007545,0.12799447999786007,2.0783136849442263,-0.018525973253588957,7.451040004560591,1.0,0.0,0.0,0.0,0
2025-10-17,654.0810128478913,660.2895852935891,652.7322022395391,658.9308471679688,96500900.0,0.005676392528467966,0.01741146850294606,0.005997637435530168,0.059579804319850105,0.26935593483393383,0.15986642317463162,659.5978088378906,648.2606176757813,597.0157458496094,1,1,2.7440337881026835,4.198527780644227,0,53.422483680071096,26.817356014113308,0.12847604764715478,2.211239900360444,-0.012954741421280391,7.984819462730506,1.0,0.0,0.0,0.0,0
2025-10-20,661.8367798071084,666.6866142382812,661.7872027532737,665.7840576171875,60493400.0,0.010400500262923273,0.012457784890383294,0.011450932713913176,0.07044678631604673,0.31383044198936294,0.16685796585881718,659.8189758300781,648.9723547363282,597.4635897827148,1,1,3.113327117934773,3.9814876481023367,0,59.11860639338218,25.13519911200915,0.13228277306336678,2.5545967739660718,-0.0026889769499151006,9.44120036788671,1.0,0.0,0.0,0.0,0
2025-10-21,665.9229005771253,667.4601523988813,664.4748753427003,665.7741088867188,56249000.0,-1.494287878323064e-05,0.013681015505875749,0.006673198142368664,0.06140084314283567,0.2804951932902693,0.16674030963847986,660.2196502685547,649.7088171386719,597.918462524414,1,1,3.366386356621433,3.8584673898061563,0,59.10730576862882,23.434221252976897,0.1314231511574512,2.2629838705523166,-0.002703879647641738,8.228873071199954,1.0,0.0,0.0,0.0,0
2025-10-22,666.4783066993808,666.4783066993808,657.8497808005621,662.3128051757812,80564000.0,-0.005198916065879078,0.00395388966764143,0.006920732131672436,0.055533399102333014,0.25440046849859077,0.1562271646548654,660.5518981933594,650.2421362304688,598.3200946044922,1,1,3.2501733688893637,3.736808585622798,0,55.15695827045399,22.8982735477054,0.13128998663737781,2.0448089583622537,-0.007888738470180456,7.442524711954359,1.0,0.0,0.0,0.0,0
2025-10-23,662.6301900162397,667.1825015615415,662.3128121266341,666.2402954101562,65604500.0,0.005929962705964353,0.01683225140375111,0.016124702139975078,0.057326066667925835,0.23582621801105197,0.16499655112094702,661.2317657470703,650.8104870605468,598.7246005249024,1,1,3.4353883588056533,3.6765245402593694,0,58.54271019207328,22.26261082257006,0.1319841281006784,2.10245736913678,-0.002005555689141403,7.682776035894714,1.0,0.0,0.0,0.0,0
2025-10-24,670.9016937183009,672.8951271271609,670.0983517375236,671.6851806640625,74356500.0,0.008172554694480416,0.01935610322526382,0.029177112069296074,0.06623492359752126,0.23698844873915847,0.17514163508097136,661.9969268798828,651.4865490722656,599.1894143676758,1,1,3.9756999140795415,3.736359615023404,1,62.742539338341686,20.707329301515454,0.13281147096709917,2.391385359929427,0.0,8.876731185868493,1.0,0.0,0.0,0.0,0
2025-10-27,677.1201724129126,679.9070809796764,676.515199146416,679.6095581054688,63339800.0,0.011797755361480311,0.020765742781168495,0.035387322601240445,0.08166696457367562,0.25110512353495706,0.19997036371268329,663.0660705566406,652.350966796875,599.6896228027343,1,1,4.985857881040715,3.9862592682268665,1,67.84764371497246,20.285467751281885,0.13690239968310877,2.869766039933024,0.0,10.0,1.0,0.0,0.0,0.0,0
2025-10-28,681.4046232640447,683.2493254549719,679.2028936555786,681.41455078125,61738100.0,0.002655925971395856,0.023492114946741527,0.03522778209162758,0.08590745617554574,0.24657530269739514,0.20056094948906011,664.1014923095703,653.2542553710938,600.2430984497071,1,1,5.864461312129265,4.361899677007346,1,68.89318665061285,20.31214677160242,0.13688755401462985,3.012386749320977,0.0,10.0,1.0,0.0,0.0,0.0,0
2025-10-29,683.0609104229828,684.0328991417463,677.2590027977353,681.7418823242188,85657100.0,0.0004803706386860007,0.029335197804730484,0.03183831071179699,0.09051981306533396,0.2466792618228033,0.2015528150756991,665.0407104492188,654.233125,600.7937863159179,1,1,6.512106273679024,4.7919409963416815,1,69.0894920770209,19.981097557909525,0.13673131845107805,3.177341601375991,0.0,10.0,1.0,0.0,0.0,0.0,0
2025-10-30,678.2805836148408,680.3037996369978,674.2440185546875,674.2440185546875,76335800.0,-0.010998097614260183,0.012013267884981138,0.017024467919781294,0.09649812484447318,0.22429190305732338,0.18467542328167164,665.5668579101563,655.0956652832032,601.3030526733398,1,1,6.347188193293164,5.102990435731978,1,59.782947238543855,19.140655871533358,0.14319159766821749,3.465989563021172,-0.010998097614260183,10.0,1.0,0.0,0.0,0.0,0
2025-10-31,679.4111219213156,679.4508319897004,673.6587916341136,676.4556274414062,87164100.0,0.0032801312668069293,0.0071022063827990145,0.019186611204326853,0.08362406164711311,0.21034113602948934,0.18664087896048875,666.2040740966797,656.0530749511719,601.771318359375,1,1,6.322070882605999,5.346806525106782,1,61.433182057727855,18.257395875178055,0.1434389878549652,3.128339447265165,-0.007754041551313207,10.0,1.0,0.0,0.0,0.0,0
2025-11-03,680.0359087204932,680.1648453676048,674.3530108656404,677.72509765625,57315000.0,0.0018766496475834948,-0.0027728574837470044,0.021114291510418326,0.09118989676400369,0.2196060060706544,0.19247553104226833,666.7857543945313,656.8428149414062,602.2515356445313,1,1,6.331613965358883,5.5437680131572025,1,62.38722892270799,17.551642351031592,0.1434292497218055,3.42048719158311,-0.005891943523074428,10.0,1.0,0.0,0.0,0.0,0
2025-11-04,670.5544968959969,674.3728983771498,669.0371001406891,669.691650390625,78427000.0,-0.011853548427536165,-0.01720377173804777,0.005404901182902266,0.0700591348500057,0.2153072812694492,0.20190131315834403,667.0892395019531,657.5280627441406,602.6623852539062,1,1,5.626090798572932,5.560232570240349,1,53.38696493873076,16.636944994059125,0.14979921647628924,2.604057571303436,-0.01767565151272743,9.389247747260711,1.0,0.0,0.0,0.0,0
2025-11-05,669.4337786331213,675.2654684624238,668.6304366940664,672.012451171875,74402400.0,0.003465476656154154,-0.014271429414273062,0.01264349823255917,0.07466758051989486,0.21441179309146752,0.20099755780936523,667.310903930664,658.2065173339844,603.0579498291015,1,1,5.194350592916521,5.487056174775584,0,55.389222500734355,15.627280886394159,0.14944210233246824,2.7653402360323693,-0.014271429414273062,10.0,1.0,0.0,0.0,0.0,0
2025-11-06,670.9115428502156,671.8140994484131,663.2252231578799,664.8021850585938,85035300.0,-0.010729363869237507,-0.014003585106076688,-0.004159772645174864,0.05491135190177854,0.1930690368887833,0.19067646672039884,667.2687530517578,658.7116870117187,603.4007977294922,1,1,4.221719794913497,5.233988898803167,0,48.42909732428784,15.543530828106627,0.15309425032195442,2.034326208749095,-0.024847669924390692,7.359158634297243,1.0,0.0,0.0,0.0,0
2025-11-07,662.4218719882706,665.5658682287408,655.7769731606511,665.4567260742188,100592400.0,0.000984565078659072,-0.016259605096034524,-0.0002831486830422447,0.05804226077473329,0.19576723232546578,0.17760933114650346,668.1588775634766,659.1846508789063,603.7306472778321,1,1,3.463790449634189,4.8799492089693715,0,49.05493849253002,16.406320807708017,0.15280816163997932,2.147135533167429,-0.02388756899382516,7.778759577774589,1.0,0.0,0.0,0.0,0
2025-11-10,671.6751969912248,676.5746080726943,669.4833950163819,675.8406982421875,75842900.0,0.015604278627143309,-0.002780477542560056,0.04352084930903444,0.06323298482356887,0.1755764059042464,0.1669678503975951,669.0713165283203,659.9418444824219,604.1211663818359,1,1,3.6588488227191647,4.63572913171933,0,57.80367532412736,15.413525462884573,0.12684743458699083,2.283406981707344,-0.008656038648986564,8.47441467238182,1.0,0.0,0.0,0.0,0
2025-11-11,674.3630127379913,677.9532631527235,673.1530057317516,677.387939453125,58953400.0,0.002289357854538432,0.01149228761925114,0.030103807448793818,0.06203163073842055,0.17053752977806735,0.16066487904254734,670.101284790039,660.8245361328125,604.5616983032227,1,1,3.893402700820957,4.487263845539656,0,58.9352713451692,14.322781068393502,0.1173265489758325,2.2438030502396913,-0.0063864975645182565,8.313410526929681,1.0,0.0,0.0,0.0,0
2025-11-12,679.1632192686196,679.3318660026857,675.3548055474994,677.7648315429688,62312500.0,0.0005563903162315587,0.008559931234997986,0.0319376099822839,0.06252370572937105,0.16969396349589627,0.15630189535854777,671.0043060302735,661.6461254882812,604.9787976074218,1,1,4.062866188542671,4.402384314140258,0,59.222141181706476,13.503157514204073,0.11697959440093882,2.260884596474292,-0.005833660633686288,8.379357872841917,1.0,0.0,0.0,0.0,0
2025-11-13,674.9085136071693,675.265541055433,665.0105359672095,666.5180053710938,103457800.0,-0.016593994920437227,0.002580948665728,0.010328259995261213,0.047344232899877436,0.14469306050801278,0.13603171916558354,671.5696258544922,662.1363586425781,605.3529852294922,1,1,3.2521535434053703,4.172338159993281,0,48.36440221829592,13.654471565069432,0.13209008459457214,1.6621875051629758,-0.02233085181920058,6.345021717049144,1.0,0.0,0.0,0.0,0
2025-11-14,659.9126462553079,670.1081450818862,657.8199984349773,666.4088134765625,96846700.0,-0.0001638243733123046,0.0014307277468821322,0.01708944780277788,0.04740068466802927,0.13730181224488436,0.1393848030294429,671.9435241699218,662.6615954589844,605.7107485961914,1,1,2.5712077752194773,3.85211208303852,0,48.271869672008144,14.509197746693253,0.12942073212135757,1.664082955837232,-0.022491017854707973,6.352587320565135,1.0,0.0,0.0,0.0,0
2025-11-17,664.1972328051172,668.1742931923078,656.7290761218832,660.2003173828125,90456100.0,-0.009316347515515466,-0.023142111595313097,0.0019265606099636567,0.04330275877095646,0.12547512929458038,0.12822184350784305,671.6643371582031,663.0312109375,606.0532986450195,1,1,1.513137097222284,3.384317085875273,0,43.20976326315604,15.403783845074987,0.13273823418650957,1.5145687692549912,-0.0315978312319114,5.481738074501841,1.0,0.0,0.0,0.0,0
2025-11-18,656.6596108350068,659.6548153709225,650.4708935566339,654.65625,114467500.0,-0.008397553343794883,-0.03355785972728853,-0.016713839104248618,0.03729775214669018,0.11978891038264794,0.12598787414082957,671.1084442138672,663.2602734375,606.388037109375,1,1,0.22465883067854975,2.7523854348359285,0,39.25137164076165,16.78182226796678,0.1303542136546203,1.303522952962076,-0.03973004010238812,3.755118490360681,1.0,0.0,0.0,0.0,0
2025-11-19,655.3505280387882,661.856623370592,653.3371790986623,657.185302734375,94703000.0,0.0038631766432766224,-0.03036381920517084,-0.012900480865357777,0.04549925966664459,0.14338172126706716,0.14500382560352287,670.8520690917969,663.5027294921875,606.7157083129882,1,1,-0.5856451068136721,2.084779326506008,0,41.867562786575384,17.693243074349187,0.1313259463605577,1.5739896051808802,-0.036020347622071514,4.58084204645831,1.0,0.0,0.0,0.0,0
2025-11-20,667.3808213360044,670.0090710879778,646.5335791707308,647.1683349609375,165293500.0,-0.015242227316648038,-0.02903097928972387,-0.02286603867008785,0.013992014645267892,0.12550978934598245,0.12295022937266387,669.898471069336,663.4376318359375,606.9813006591797,1,1,-2.0128989530795707,1.2652436705888925,0,35.37024463179465,17.31455418816909,0.14008762595270607,0.5297439445247696,-0.050713544612239314,1.1036116465265373,1.0,0.0,0.0,0.0,0
2025-11-21,649.6675301260088,659.0894699034471,645.5020288545189,653.6148681640625,123956200.0,0.009961138168965045,-0.01919834349992422,-0.01895026063880023,0.02861940588459766,0.14453344140794533,0.13000538578877752,668.9949554443359,663.5058203125,607.2688021850586,1,1,-2.5939253981603088,0.49340985683905225,0,41.646465915424656,17.07380574067624,0.14328295861028645,1.0068327548056413,-0.04125757106819461,2.257338235533799,1.0,0.0,0.0,0.0,0
2025-11-24,657.2448196444445,664.5542570793402,656.1538823239337,663.2351684570312,80437900.0,0.014718606876234608,0.004596864003715728,-0.012580316568361893,0.03940738413894462,0.13772553207640015,0.1462493516614607,668.176235961914,663.6971813964843,607.631687927246,1,1,-2.252153781640118,-0.05570287085678177,0,49.52411711135124,16.102971916564893,0.15012052626680586,1.325456371660337,-0.027146218161181124,3.1082334601181203,1.0,0.0,0.0,0.0,0
2025-11-25,663.1360620641211,670.6537963067218,659.0201372218106,669.4735717773438,81077100.0,0.009406020092127543,0.022633743704950193,-0.014914425801162756,0.04679878880931265,0.15510959090205434,0.1508526902093339,667.5791870117188,664.0313098144532,608.0057089233399,1,1,-1.461068019137656,-0.33677590051295664,0,53.87278573557664,15.438720417975413,0.1478512449821658,1.5433598520762872,-0.017995535942502805,3.691226008740672,1.0,0.0,0.0,0.0,0
