Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,rs_ratio,rs_mom_21,rs_positive,score
2024-05-23 04:00:00,51.83469710154802,51.87242336382393,51.004740918124405,51.11791610717773,686300,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,0.0995550523613949,,0,
2024-05-24 04:00:00,51.259381786222136,51.54232514222624,51.259381786222136,51.4480094909668,501400,0.0064574890552457,,,,,,,,0,0,0.0263322357438582,0.0052664471487716,1,99.99999996970554,0.0,,,0.0,0.0995393014853709,,0,
2024-05-28 04:00:00,51.664928991322896,51.664928991322896,51.26881405779635,51.410282135009766,601400,-0.0007333103132718,,,,,,,,0,0,0.0436532326663368,0.0129438042522846,1,99.12848539750408,7.142857142857142,,,-0.0007333103132718,0.0993968687320565,,0,
2024-05-29 04:00:00,50.81610652652178,50.81610652652178,50.5614596862854,50.59918594360352,604900,-0.0157769255044391,,,,,,,,0,0,-0.0079764885198656,0.0087597456978546,0,82.48480727910486,11.79502311190802,,,-0.0164986664355267,0.0985185752415675,,0,
2024-05-30 04:00:00,50.75951693443343,50.97643751647088,50.73122404044669,50.8726921081543,1250200,0.0054053471305963,,,,,,,,0,0,-0.0265180690460979,0.001704182749064,0,83.49137102747773,13.977104564968707,,,-0.0111825003242062,0.0997125660896265,,0,
2024-05-31 04:00:00,51.02359538283554,51.80639905731263,50.65577335662063,51.07075500488281,1898400,0.0038933048069764,-0.0009225943834649,,,,,,,0,0,-0.0249428589609976,-0.0036252255929482,0,84.19950861765886,14.956529091958412,,,-0.0073327323994959,0.0991972809471042,,0,
2024-06-03 04:00:00,51.43857664908805,51.45743977821206,51.08961415695478,51.33483123779297,2153000,0.0051707916376977,-0.002199856793171,,,,,,,0,0,-0.0023585605828486,-0.0033718925909283,1,85.11621628770676,15.86599472416314,,,-0.002199856793171,0.0996289603367534,,0,
2024-06-04 04:00:00,51.06132452559327,51.09905078625246,50.79724789652738,51.04246139526367,958700,-0.0056953502228337,-0.0071546143003096,,,,,,,0,0,-0.0079603819346942,-0.0042895904596815,0,79.60925797654066,15.184041902775254,,,-0.0078826780611275,0.0989509252189474,,0,
2024-06-05 04:00:00,51.42914490526196,51.54232368357031,51.155638518785416,51.53289031982422,344300,0.0096082538175961,0.0184529525289474,,,,,,,0,0,0.0268639785885937,0.0019411233499735,1,81.7430667334519,15.986927507707954,,,0.0,0.0987282804240692,,0,
2024-06-06 04:00:00,51.627204156932926,51.740379333496094,51.55175164070815,51.740379333496094,332800,0.0040263414759806,0.0170560508867332,,,,,,,0,0,0.0703937096779512,0.015631640615569,1,82.5739228271447,17.22438235978791,,,0.0,0.0991276372099919,,0,
2024-06-07 04:00:00,51.400849478585386,51.45743886495309,51.10847637901316,51.16506576538086,688900,-0.0111192375379973,0.0018466686166873,,,,,,,0,0,0.0578020324803247,0.0240657189885202,1,72.6952578664471,16.620596845460813,,,-0.0111192375379973,0.0981447353925006,,0,
2024-06-10 04:00:00,51.014162722048,51.2971024494047,50.87269105948273,51.240516662597656,349700,0.0014746565080709,-0.0018372433087084,,,,,,,0,0,0.053296920693441,0.0299119593295043,1,73.1489498344079,15.547993881088626,,,-0.0096609780859266,0.0979867065293764,,0,
2024-06-11 04:00:00,50.78501325182996,50.84243120086397,50.51707012390726,50.74673461914063,1317700,-0.00963655473477,-0.0057937405062225,,,,,,,0,0,0.0097698818302944,0.0258835438296624,0,65.48076893972024,15.494854652210222,,,-0.0192044342765803,0.0968093029018065,,0,
2024-06-12 04:00:00,51.49315397680762,51.6462648589632,51.24434651177269,51.32090377807617,870000,0.0113144060055241,-0.0041136163803817,,,,,,,0,0,0.0213588312192101,0.0249786013075719,0,69.48636745706486,15.349296466174136,,,-0.0081073150375678,0.0971070943563226,,0,
2024-06-13 04:00:00,51.12951224733009,51.12951224733009,50.58405452299865,50.77544403076172,826000,-0.0106284127355424,-0.0186495598827139,,,,,,,0,0,-0.0133173715378589,0.0173194067384857,0,62.11253768839179,14.740894679692474,,,-0.0186495598827139,0.0958819497150009,,0,
2024-06-14 04:00:00,50.32568038366509,50.45965194702149,50.14386235488873,50.45965194702149,574400,-0.0062193859604439,-0.0137870206518264,,,,,,,0,0,-0.0655249630386265,0.0007505327830633,0,58.25800009314181,14.933126412817185,,,-0.0247529570322549,0.0952276938885736,,0,
2024-06-17 04:00:00,50.40223644624834,50.67018323642644,50.22041840864121,50.63190460205078,1250600,0.0034136710893317,-0.0118775551104293,,,,,,,0,0,-0.0919406709296097,-0.0177877079594713,0,59.72613410952839,14.647281232362776,,,-0.0214237843967196,0.0947982708851385,,0,
2024-06-18 04:00:00,50.67018022378385,50.98596981247872,50.64146942448339,50.90941619873047,2674900,0.0054809630184926,0.0032057546325054,,,,,,,0,0,-0.0894513042038838,-0.0321204272083538,0,62.04241345394188,13.731462704700885,,,-0.0160602443482216,0.0950762850232658,,0,
2024-06-20 04:00:00,50.8615697338314,51.014680611779184,50.75630532078269,50.90941619873047,776900,0.0,-0.0080179332212283,,,,,,,0,0,-0.0864815575759934,-0.0429926532818817,0,62.04241345394188,12.82307177977691,,,-0.0160602443482216,0.0953352771095519,,0,
2024-06-21 04:00:00,50.61276245117188,50.68931971563693,50.517069521041854,50.61276245117188,505300,-0.005827089951308,-0.0032039420372429,,,,51.0470609664917,,,0,0,-0.1068339746092306,-0.0557609175473515,0,57.91305876624852,12.451639387574486,,,-0.0217937498110727,0.0949069813967371,,0,
2024-06-24 04:00:00,50.947696685791016,51.206068335743325,50.91898588544522,50.947696685791016,390100,0.0066175845458398,0.0096719798876523,,,,51.038549995422365,,,0,0,-0.0948437188153974,-0.0635774778009607,0,61.06399274221678,12.051162608471314,,,-0.0153203872471786,0.0958465978833366,,0,
2024-06-25 04:00:00,50.94769034351432,51.04338326488412,50.83285445732942,50.99553680419922,559500,0.0009390045383845,0.007181878797696,-0.0023940589190278,,,51.015926361083984,,,0,0,-0.0805524979208343,-0.0669724818249354,0,61.5072827057694,11.499470291519216,0.1188854330774141,,-0.0143957686219489,0.0955686000325992,-0.0400426923017873,0,
2024-06-26 04:00:00,50.65104040691191,50.80415128334578,50.55534747805996,50.69888687133789,876300,-0.0058171744323495,-0.004135371078913,-0.0145607697370767,,,50.98035659790039,,,0,0,-0.0921020773579499,-0.0719984009315383,0,57.16141829567488,10.93216246982314,0.1179715791061548,,-0.0201292003571368,0.0948942075673581,-0.0466659284191935,0,
2024-06-27 04:00:00,50.85200048185821,50.93812558263603,50.68932176397313,50.79458618164063,580700,0.0018876018036768,-0.0022555752091437,-0.0119761247711545,,,50.990126609802246,,,0,0,-0.0924671638174956,-0.0760921535087298,0,58.18778381923497,10.176869980791237,0.1183032764189402,,-0.0182795944683606,0.0949236806392161,-0.0450033099623962,0,
2024-06-28 04:00:00,50.84242630004883,51.02424431212034,50.66060463752633,50.84242630004883,1538000,0.0009418349868453,0.0045376667416348,0.0048071990074387,,,50.988613319396975,,,0,0,-0.0878831376228319,-0.0784503503315502,0,58.72022593983496,9.657049969705,0.1045625687977892,,-0.0173549758431311,0.0953884575362798,-0.0317718531516789,0,
2024-07-01 04:00:00,51.0625226775574,51.21563354231444,50.82328672322136,50.91897964477539,1055500,0.001505698100928,-0.0005636572972617,0.0009098700049663,,,50.9810245513916,,,0,0,-0.0771833273482869,-0.0781969457348975,1,59.6066383407007,9.57337005313232,0.103000509871359,,-0.0158754090963716,0.0953358713178702,-0.0438931114040566,0,
2024-07-02 04:00:00,50.77543990393227,51.09122946319164,50.74672910730801,51.07209014892578,880200,0.0030069436822679,0.0015011773485293,2.614302535453028e-05,,,50.96788749694824,,,0,0,-0.0557067596813141,-0.0736989085241808,1,61.39229515522828,9.308272436931276,0.1026303378032141,,-0.0129162018751893,0.0949833278468943,-0.0424805303126908,0,
2024-07-03 04:00:00,52.15344351278675,52.47880459081119,51.39745694172244,51.69411087036133,737100,0.0121792689435999,0.0196300956577031,0.0069987496579877,,,51.00046997070312,,,0,0,0.0113743324763362,-0.0566842603240774,1,67.64917611517863,11.218304371304525,0.1096900398992617,,-0.0008942428279572,0.0957130341884929,-0.039305098989534,0,
2024-07-05 04:00:00,52.10559727444645,52.13430442395731,51.63669314654474,51.98119354248047,541600,0.0055534889233144,0.0233609022149829,0.0183912006113384,,,51.022885131835935,,,0,0,0.0867023035099165,-0.0280069475572786,1,70.06080685360656,12.99190545322254,0.1087900309408964,,0.0,0.095692765906287,-0.0329270222127898,0,
2024-07-08 04:00:00,52.04817685656607,52.07688400471548,51.7706622562845,51.80894088745117,721300,-0.0033137495176698,0.0190100012477456,0.0053567841026134,,,51.02631320953369,,,0,0,0.130990931656278,0.0037926282854326,1,66.8411258175974,14.638820743574982,0.1048819752345575,,-0.0033137495176698,0.0952657330747535,-0.035071484426174,0,
2024-07-09 04:00:00,51.81851206534935,51.83764773036882,51.59841176266259,51.7419548034668,346000,-0.0012929444770911,0.0161624440323175,3.044952493569397e-05,,,51.05515766143799,,,0,0,0.1588536059071685,0.0348048238097798,1,65.57899086820939,15.707839538898565,0.1041006485943141,,-0.0046024095006237,0.0950501254362237,-0.0411339550556464,0,
2024-07-10 04:00:00,52.067318759949096,52.363972690558015,52.03861161037292,52.34483337402344,512700,0.0116516388460115,0.0249205235459593,0.0230580688404162,,,51.11037349700928,,,0,0,0.2269659163657209,0.073237042320968,1,70.90405087513497,17.378493161980543,0.1032763528332158,,0.0,0.0952154293320958,-0.0298467976778372,0,
2024-07-11 04:00:00,52.72760966050607,52.84244556168922,52.49794515904263,52.54579162597656,602300,0.0038391229659133,0.0164753922889027,0.0254734934070575,,,51.20032634735107,,,0,0,0.2937746137028298,0.1173445565973404,1,72.43486249944193,19.437110359580963,0.103706529431303,,0.0,0.0964122990571103,-0.0160675618972263,0,
2024-07-12 04:00:00,52.871150596276216,53.17737235294253,52.871150596276216,53.024261474609375,782200,0.0091057691553795,0.0200662559099664,0.0448802641699375,,,51.28549423217773,,,0,0,0.3809382862800774,0.1700633025338878,1,75.71146632457788,21.659208813237484,0.0992132064710413,,0.0,0.0966803805430997,-0.0013317145650512,0,
2024-07-15 04:00:00,52.8233018352967,52.84244115056286,52.47880146140795,52.55535507202149,867100,-0.0088432424997078,0.0144070535275333,0.0240535766728384,,,51.37448978424072,,,0,0,0.4074820969386579,0.2175470614148418,1,67.27201042205758,22.727803578961723,0.1002213828894802,,-0.0088432424997078,0.0955626144498085,-0.015904913196628,0,
2024-07-16 04:00:00,52.46923541207209,52.82330363040072,52.41181746432234,52.8137321472168,656100,0.0049162844555274,0.0207138935477209,0.0401431864430412,,,51.49219379425049,,,0,0,0.4442461358241942,0.2628868762967123,1,69.30253303303796,23.556866946237395,0.0912660475069147,,-0.0039704339398181,0.0954662939403574,-0.0043350784571963,0,
2024-07-17 04:00:00,52.45009778973793,52.6032086715632,52.30655474095428,52.34483337402344,476900,-0.0088783495149769,0.0,0.0373601749964751,,,51.57784023284912,,,0,0,0.4305822056270756,0.296425942162785,1,61.80802437079921,24.062609811655022,0.0946457691878035,,-0.012813532554551,0.0959642421986188,0.0077346019836104,1,
