,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_positive,score,score_pct
2024-05-28,43.96153405634111,44.01926556202381,43.62958799222786,43.78353500366211,4223000,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,0.0846512818185991,,,0,,
2024-05-29,43.36980153254855,43.48044899664027,43.12444722245304,43.15812301635742,8145000,-0.014284182107552,,,,,,,,0,0,-0.0498904149416787,-0.0099780829883357,0,0.0,7.142857142857142,,,-0.014284182107552,,0.0840305374558963,,,0,,
2024-05-30,43.07153406321332,43.53337516486962,43.07153406321332,43.50932312011719,6599400,0.0081375203371716,,,,,,,,0,0,-0.0603938324457402,-0.0200612328798166,0,4.14075089874062,12.327025172328236,,,-0.0062628995927803,,0.0852800655293068,,,0,,
2024-05-31,43.55260660352399,44.04331515772055,43.2447126234102,44.03369140625,8203000,0.0120518603492216,,,,,,,,0,0,-0.0261048081497676,-0.0212699479338068,0,10.12467458274078,12.333639553638,,,0.0,,0.085528820192184,,,0,,
2024-06-03,44.02407670587027,44.043320540777614,43.39866491773315,43.77391052246094,11900200,-0.0058995935951031,,,,,,,,0,0,-0.0196659586685754,-0.0209491500807605,1,9.798342265492266,12.339817939725169,,,-0.0058995935951031,,0.0849549829359581,,,0,,
2024-06-04,43.42272044634795,43.50450399157059,43.03785109059197,43.28801727294922,6779000,-0.0111000649407916,-0.0113174445752597,,,,,,,0,0,-0.0531578775982808,-0.0273908955842646,0,9.200988173858562,12.949152630394762,,,-0.0169341726638648,,0.0839181583913499,,,0,,
2024-06-05,43.297638264462606,43.60553228737899,43.11482733535171,43.58628845214844,6820800,0.0068903867164553,0.0099208539636614,,,,,,,0,0,-0.0549984849421534,-0.0329124134558423,0,12.718663355251778,12.807229936351666,,,-0.0101604689457868,,0.0835039288317715,,,0,,
2024-06-06,43.586291657641226,43.64402316757868,43.393856961569576,43.6343994140625,4238800,0.0011038095608182,0.0028747009830516,,,,,,,0,0,-0.051975881370069,-0.0367251070386877,0,13.302109234336342,12.417540999710557,,,-0.0090678746077332,,0.0835976653188717,,,0,,
2024-06-07,43.18218135212954,43.55742698426441,43.00899049570014,43.19661331176758,8359000,-0.0100330497995541,-0.0190099459697719,,,,,,,0,0,-0.0839385348072667,-0.0461677925924035,0,12.484310624517818,13.772800694563974,,,-0.0190099459697719,,0.0828596644979616,,,0,,
2024-06-10,43.08115288672017,43.19661223132304,42.98493370756245,43.15331268310547,5223600,-0.001002407951512,-0.0141773451800024,,,,,,,0,0,-0.1114781164555296,-0.0592298573650287,0,12.403088821429904,15.115382707636815,,,-0.019993298200286,,0.0825216401900198,,,0,,
2024-06-11,42.912771195282666,43.13888168334961,42.73958033933295,43.13888168334961,6457200,-0.0003344123280136,-0.0034451933582276,,,,,,,0,0,-0.1329354967421778,-0.0739709852404585,0,12.37419453983567,17.126140652201016,,,-0.0203210245229039,,0.0822958382459823,,,0,,
2024-06-12,43.65845399196365,43.78834529796145,43.11001750817486,43.220664978027344,8174200,0.001895813973066,-0.0083884975552001,,,,,,,0,0,-0.1417078766307398,-0.0875183635185148,0,13.6025828446908,15.999060727873603,,,-0.0184637354320754,,0.0817801886403498,,,0,,
2024-06-13,42.98011589705672,43.25914597251087,42.82136069654084,43.20622634887695,7937200,-0.0003340677233386,-0.0098127411156152,,,,,,,0,0,-0.1481177187362661,-0.099638234562065,0,13.566423955725057,15.699073881898052,,,-0.018791635017354,,0.081588596638331,,,0,,
2024-06-14,42.95606183940693,43.02822529282379,42.53751674589766,42.80692672729492,5694400,-0.0092417148018855,-0.009021230013106,,,,,,,0,0,-0.183304684856985,-0.116371524621049,0,12.571184641315597,16.181398972572605,,,-0.0278596828877479,,0.0807854346474155,,,0,,
2024-06-17,42.65298198510759,43.19660651141534,42.55195094277348,43.12444305419922,7631200,0.0074174053401931,-0.0006690014534516,,,,,,,0,0,-0.1834549406702308,-0.1297882078308854,0,17.739010990208357,16.002758357459946,,,-0.0206489241081824,,0.0807420275131646,,,0,,
2024-06-18,43.13407504725725,43.29283027900151,42.879096960325896,43.07634353637695,6872200,-0.0011153655425024,-0.0014496932820767,,,,,,,0,0,-0.1853190064394141,-0.1408943675525912,0,17.56958726687398,15.494038648888084,,,-0.0217412585522449,,0.0804475862286719,,,0,,
2024-06-20,43.05228113723887,43.33131122425141,43.01860534538466,43.11963272094727,6441000,0.0010049410190482,-0.0023375914537973,,,,,,,0,0,-0.1812142910342871,-0.1489583522489304,0,18.325643168794144,14.882763988479182,,,-0.0207581662157215,,0.0807477759765809,,,0,,
2024-06-21,43.00417184896765,43.20622659286406,42.80211710507124,43.12444305419922,8209800,0.0001115578438035,-0.0018928590064163,,,,,,,0,0,-0.1755494955026506,-0.1542765808996744,0,18.4151912277036,14.96417839760712,,,-0.0206489241081824,,0.0808652097479911,,,0,,
2024-06-24,43.305708178156415,43.58123638276679,43.18486402716765,43.40238571166992,8065200,0.0064451303665853,0.0139103418511778,,,,,,,0,0,-0.1469386374901518,-0.1528089922177699,1,23.625725706892112,14.027715217945335,,,-0.0143368787494039,,0.0816517974529767,,,0,,
2024-06-25,43.32020948057724,43.32987538930294,42.71115397048287,42.85133361816406,7292200,-0.0126963549231279,-0.0063330542192024,,,,43.30942478179932,,,0,0,-0.1668067802672652,-0.155608549827669,0,20.79065852907584,14.15398387413599,,,-0.0268512075714396,,0.0803058807031286,,,0,,
2024-06-26,42.63864869769962,42.861001487266144,42.51296975129394,42.82233047485352,6474600,-0.0006768317543854,-0.0058968111188203,,,,43.26136455535889,,,0,0,-0.1827856980887219,-0.1610439794798795,0,20.650202750371832,14.7067941139285,,,-0.0275098655758971,,0.0801515042207425,,,0,,
2024-06-27,42.81750153800078,42.83683704518874,42.59514873714566,42.70148849487305,16279600,-0.0028219384288633,-0.0096973049093503,-0.0247135483395426,,,43.238532829284665,,,0,0,-0.2028615814163501,-0.1694074998671736,0,20.042650047479825,15.220117908021546,0.1151866584231945,,-0.030254172857919,,0.0797995066746798,-0.0573148455603573,,0,,
2024-06-28,42.70632815465248,43.00118821905693,42.556482566728405,42.68699264526367,7750600,-0.0003394694218005,-0.0101439086038921,-0.0109163776866567,,,43.19741630554199,,,0,0,-0.2174351010132014,-0.1790130200963792,0,19.966761229706123,15.129851363968928,0.1048405180723291,,-0.0305833719131524,,0.0800875793680239,-0.0469229188250979,,0,,
2024-07-01,42.72082311556108,42.88033828064842,41.89908436041488,42.02959442138672,8647400,-0.0154004342573402,-0.0316293970428932,-0.0340094626304653,,,43.09721145629883,,,0,0,-0.2788172313654513,-0.1989738623501936,0,16.850674915004802,16.39229213540294,0.1118727680475954,,-0.0455128089619765,,0.0786922289734204,-0.0772494312122971,,0,,
2024-07-02,41.92808673249593,42.22294676394145,41.76857525164302,42.10693740844727,13117200,0.0018402030313477,-0.0173715995947731,-0.0437563587396456,,,43.01386280059815,,,0,0,-0.3175614287549351,-0.2226913756311419,0,18.46293108575641,17.779279219583376,0.1012321527991726,,-0.0437563587396456,,0.0783100414105114,-0.0844017112062568,,0,,
2024-07-03,42.24711906334292,42.52747839956409,42.20844804706322,42.42113494873047,4591200,0.0074618948710376,-0.0093688391471045,-0.0309036948626361,,,42.97051868438721,,,0,0,-0.3192334442511182,-0.2419997893551372,0,24.83874814726612,18.086868681389745,0.1054226331257086,,-0.0366209692174626,,0.0785438614275152,-0.0754649260923957,,0,,
2024-07-05,42.39696493588862,42.54197940400856,42.16011141330576,42.488807678222656,8846800,0.0015952597584665,-0.0049806417562218,-0.0184626057064986,,,42.91564464569092,,,0,0,-0.3115070455578532,-0.2559012405956804,0,26.17769684953348,18.46699092568332,0.099839635588962,,-0.0350841294175048,,0.0782181168392015,-0.0679238160299758,,0,,
2024-07-08,42.61448669433594,42.76433227381891,42.46463742698184,42.61448669433594,10496800,0.0029579322880763,-0.0016985490528759,-0.0222960429144913,,,42.86464900970459,,,0,0,-0.2918779849480231,-0.263096589466149,0,28.71742411168799,18.135974527317703,0.096874537382071,,-0.0322299736086315,,0.0783590590615643,-0.0616123078540672,,0,,
2024-07-09,42.42596277133989,42.512970707289504,42.16977376211904,42.179443359375,5951000,-0.0102088132160643,0.0035653196289715,-0.0333442438586332,,,42.81379051208496,,,0,0,-0.3078771580859438,-0.272052703190108,0,25.45309112657688,18.442599719699103,0.1015128342570345,,-0.0421097570441667,,0.0774837633670165,-0.0731348408898084,,0,,
2024-07-10,42.3921323413079,42.76916924045202,42.32445990276516,42.744998931884766,7915400,0.0134083223358627,0.0151533586318126,-0.0104548561856765,,,42.79337482452392,,,0,0,-0.2717880069472329,-0.271999763941533,1,35.687683988268546,17.980718760988733,0.1091499596796001,,-0.029266055904237,,0.0777532893104363,-0.061626790531488,,0,,
2024-07-11,42.9576851693181,43.39272121370452,42.92868006192008,43.32988357543945,11914000,0.0136831128358831,0.0214220724600433,0.004091711188678,,,42.802924919128415,,,0,0,-0.1937582673162765,-0.2563514646164817,1,44.21713983583502,17.303486712995984,0.1196141114433481,,-0.0159833938135527,,0.0795027263671451,-0.0365832988283203,,0,,
2024-07-12,43.57640910694422,43.95344233305904,43.46039973457154,43.74559020996094,9796000,0.0095939938033231,0.0295791433183105,0.0140640763723252,,,42.8291711807251,,,0,0,-0.0972540016912546,-0.2245319720314363,1,49.358039267936576,17.657873123863645,0.1239004426535392,,-0.0065427445914327,,0.0797623525588735,-0.030785100937136,,0,,
2024-07-15,43.75042391549763,43.92927092512705,43.5329021988824,43.6344108581543,6485200,-0.0025414984978605,0.0239337427934787,0.009572871688515,,,42.85058040618897,,,0,0,-0.02940594698169,-0.1855067670214871,1,48.0817747799914,17.98694621966933,0.1243110793469069,,-0.0090676147137424,,0.0793414558015648,-0.0298205822134983,,0,,
2024-07-16,43.59573972618094,44.51898717785244,43.576404218309406,44.480316162109375,7465600,0.0193861974372686,0.0545496246389645,0.0294885696090312,,,42.93424987792969,,,0,0,0.0915660967328406,-0.1300921942706215,1,57.15850965399197,19.153415037517235,0.1404060615242552,,0.0,,0.0804027809558189,-0.0145340860288181,,0,,
2024-07-17,44.45614975938341,44.654332262256105,44.36914181747389,44.38847732543945,8790400,-0.0020647073715756,0.0384484368843618,0.036946137437521,,,42.997451591491696,,,0,0,0.1779751001738887,-0.0684787353817195,1,56.01354473990615,20.409720688989182,0.1356588236776533,,-0.0020647073715756,,0.0813777848608127,0.0073323887651588,,0,,
2024-07-18,44.12745527370853,44.610831928667054,43.8954328566651,43.94860458374024,8910200,-0.0099096154723721,0.0142793138879213,0.0191112388049907,,,43.04106464385986,,,0,0,0.2085566921340458,-0.0130716498785664,1,50.76804268371121,20.38346804538896,0.1397764075832546,,-0.0119538623878324,,0.0811953332756739,0.005614247950801,,0,,
2024-07-19,43.74074966052717,43.83742719802184,43.426554117443686,43.55706787109375,9365200,-0.0089089680174134,-0.0043095164098222,0.0111598221959308,,,43.06293640136719,,,0,0,0.1989062165397612,0.029323923405099,1,46.58607873998432,19.371457693896105,0.1437697833373258,,-0.020756333827548,,0.0810099398622611,0.0069903108340712,,0,,
2024-07-22,43.66824368264892,43.75525162495576,43.3395511093465,43.70208358764648,7526200,0.0033293268725502,0.001550902788906,0.0135077882149088,,,43.09181842803955,,,0,0,0.2006467704112395,0.0635884928063272,1,48.285228810176434,18.261037377508057,0.144084003280533,,-0.0174961115749855,,0.0804501945595679,-0.0036853202879462,,0,,
2024-07-23,43.83258888094031,43.95343302720582,43.56673028400792,43.87609100341797,6493400,0.0039816732175368,-0.0135841021563177,0.017429742762685,,,43.11550369262695,,,0,0,0.2136048127890504,0.0935917568028718,1,50.327126273600896,17.58925043475239,0.1445152618488169,,-0.0135841021563177,,0.0808974102597055,0.0003981998168898,,0,,
2024-07-24,43.95343710033077,44.00660882464462,43.27187428205557,43.31538009643555,8549000,-0.0127794179964377,-0.024175130431629,-0.0020046274832072,,,43.138706016540525,,,0,0,0.1765938071116508,0.1101921668646276,1,44.26241219804479,16.364203506724703,0.150383346207481,,-0.0261899232331936,,0.0817154727609597,0.000779839635737,,0,,
2024-07-25,43.11719931988424,43.96310852830696,43.07853198742438,43.43622970581055,10052000,0.0027899930487957,-0.011658501624401,0.0136494255431656,,,43.169400978088376,,,0,0,0.1552245400825072,0.1191986415082035,1,45.7789969182154,15.53546319627943,0.1433836688472292,,-0.023472999888167,,0.0823726521811195,0.0257362407322487,,0,,
2024-07-26,43.72141952398883,44.31597446703854,43.619910863052816,44.14679336547852,7069800,0.0163587784777949,0.0135391458426461,0.0309292576078445,,,43.24166622161865,,,0,0,0.1933964371689995,0.1340382006403628,1,53.74780362325534,14.776836858624064,0.1531566827490934,,-0.0074982110157517,,0.0827929114010696,0.0329551791448914,,0,,
2024-07-29,44.17578798513932,44.344969060652566,43.98243660403666,44.22412490844727,7049600,0.0017516910532673,0.0119454560960192,0.0356576893978073,,,43.31852283477783,,,0,0,0.2272681441582662,0.1526841893439434,1,54.53101567979063,14.127460975177163,0.1523494123061335,,-0.0057596545116362,,0.0828892278950218,0.0387185503907685,,0,,
2024-07-30,44.069447223316445,44.40297828382128,43.98727407990458,44.07911682128906,8502200,-0.0032789362697035,0.0046272540061802,0.0326123741626445,,,43.42099895477295,,,0,0,0.2396482592721867,0.1700770033295921,1,52.72796375064096,13.640124907392927,0.1531865161345062,,-0.0090197052412607,,0.0830381396589558,0.0368416715078039,,0,,
2024-07-31,44.45615311427616,44.94919569705695,44.3111386375264,44.53832626342773,10466800,0.0104178458021391,0.0282335319295239,0.0596896514605538,,,43.542568397521975,,,0,0,0.2832488376172577,0.1927113701871252,1,57.51833772414312,14.169344467678082,0.1429036122719311,,0.0,,0.0825612197817204,0.0491661102852585,,0,,
2024-08-01,44.73650722521132,45.14254181192202,44.07911473331416,44.35947036743164,17134400,-0.0040157749740801,0.0212550828622584,0.0534955306089888,,,43.63948516845703,,,0,0,0.2999132211116659,0.2141517403720333,1,55.17318930390779,14.111533785000258,0.1448276272744392,,-0.0040157749740801,,0.0834108463454007,0.065136026530113,,0,,
2024-08-02,43.86158982239256,43.96309846161522,42.94800838151806,43.52322769165039,20945200,-0.0188515027085447,-0.0141248237140535,0.025979803328032,,,43.69120616912842,,,0,0,0.242842730099241,0.2198899383174749,1,45.77568365464904,14.174252980328475,0.1612749498749817,,-0.0227915742898241,,0.0833910330654767,0.0617129276542474,,0,,
2024-08-05,42.740156127211336,42.89967128298632,42.18910712350742,42.551639556884766,19482800,-0.0223234393746954,-0.0378183933548686,0.0014787865815852,,,43.68806381225586,,,0,0,0.1178563377281634,0.1994832181996126,0,37.73392481930831,15.161798228560986,0.1807747859437477,,-0.0446062273376067,,0.083975124771826,0.0736019756709258,,0,,
2024-08-06,42.4936405126697,43.31537929303532,42.42113328196192,42.7691650390625,11812200,0.0051120352692153,-0.0297181948435475,0.003629712727412,,,43.71754989624024,,,0,0,0.0359418939903122,0.1667749533577525,0,40.26417627502271,15.321718687506824,0.1813521312489741,,-0.0397222206757679,,0.0836333438203727,0.0673091895432871,,0,,
2024-08-07,43.13169640159779,43.31054338651573,42.1601083858531,42.189109802246094,11097400,-0.0135624634309934,-0.0527459529414483,0.0002291742636035,,,43.6897554397583,43.29559638977051,,1,0,-0.0749178958522165,0.1184363835157587,0,36.05652311834525,15.783060914654708,0.1841362745530086,,-0.0527459529414483,,0.0830542185655622,0.0718919029805014,,0,,
2024-08-08,42.40663495703249,42.93351373324055,42.37762985039646,42.84167098999024,10759000,0.0154675268286748,-0.0342159039517242,0.0022615992635659,,,43.66534481048584,43.27675910949707,,1,0,-0.1088639282352659,0.0729763211655538,0,43.242428440211874,16.211450125577745,0.1861422562328198,,-0.0380942755549994,,0.0824332268583349,0.0601895764076756,,0,,
2024-08-09,42.865837330579645,42.94801046805629,42.41629694197042,42.80783081054688,5722000,-0.0007898893451486,-0.0164371283805486,-0.0120483306626857,,,43.61845684051514,43.26975326538086,,1,0,-0.1369187094797439,0.0309973150364942,0,42.97273255819551,16.579632250858964,0.1795416354942496,,-0.0388540746377761,,0.0820064949156601,0.0314928639925189,,0,,
2024-08-12,42.85617713826602,42.914179978165656,42.52264605735789,42.61931991577149,5561800,-0.004403654453076,0.001590546441724,-0.0257459160748274,,,43.567702293396,43.25195320129394,,1,0,-0.1723765301578765,-0.0096774540023798,0,41.42287096320882,16.92151565290581,0.1761254744671219,,-0.0430866291720534,,0.0816024784180401,0.0230701051327237,,0,,
2024-08-13,42.76916844483086,43.1365320506943,42.66765610103384,43.04469299316406,6236000,0.0099807570424219,0.0064422102664363,-0.0135149725501571,,,43.49592113494873,43.23217323303223,,1,0,-0.1642595740292805,-0.04059387800776,0,46.14306456103806,16.744057259310928,0.1802028113405407,,-0.0335359093071746,,0.0810834807372707,0.0219560495595483,,0,,
2024-08-14,43.15103276041638,43.175203068534,42.82717128371917,43.04469299316406,7241000,0.0,0.020279716612376,-0.0322754713278825,,,43.42873191833496,43.217588882446286,,1,0,-0.1560282314894507,-0.0636807487040981,0,46.14306456103806,16.492794392836146,0.1650022294443858,,-0.0335359093071746,,0.0808284707873611,0.0052944665157299,,0,,
2024-08-15,43.455563752063966,43.81809625774658,43.36372100383887,43.72625350952149,7728600,0.0158337873722473,0.0206477128246918,-0.0149188225372721,,,43.41761436462402,43.226353607177735,,1,0,-0.0934315745594744,-0.0696309138751734,0,53.1572592688024,15.657952909449737,0.1755550367412772,,-0.0182331223922319,,0.0807246512802391,-0.0080259444477468,,0,,
2024-08-16,43.64890888469132,43.80842036147924,43.455557505214415,43.7794189453125,5803200,0.001215869907067,0.0226965047368445,-0.0038496248067528,,,43.42873191833496,43.23021621704102,,1,0,-0.0390827450548414,-0.063521280111107,1,53.66420611576475,14.882742960590924,0.1723683481758285,,-0.0170394215899934,,0.080642004262115,-0.0068147883780496,,0,,
