Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-07-17,6.605301469039442,6.606776299443224,6.57695778566025,6.591895580291748,1241.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,,,,,0,,
2024-07-18,6.621579960804142,6.628282904825363,6.60147112874048,6.610568046569824,972.0,0.0028326398758351,,,,,,,,,0,0,0.0014895414694757,0.0002979082938951,1,99.9999994644521,7.142857142857142,,,0.0,,0.0122445329510998,,,,0,,
2024-07-19,6.662756119125942,6.691482893941394,6.65423360820738,6.674725532531738,6166.0,0.0097052909084272,,,,,,,,,0,0,0.0077575623958612,0.0017898391142883,1,99.99999954382469,13.775510204081632,,,0.0,,0.0124460178444734,,,,0,,
2024-07-22,6.643604320894416,6.643604320894416,6.614877091476363,6.63498592376709,1175.0,-0.0059537442507504,,,,,,,,,0,0,0.0094098884920512,0.0033138489898409,1,87.7618000462567,15.111910119043642,,,-0.0059537442507504,,0.0122456636403482,,,,0,,
2024-07-23,6.491349697113037,6.491349697113037,6.477273516662306,6.491349697113037,819.0,-0.0216483091756887,,,,,,,,,0,0,-0.0008609497524778,0.0024788892413771,0,59.444391162766834,17.008477395518774,,,-0.027473164930146,,0.0119993882010531,,,,0,,
2024-07-24,6.439642728711781,6.4702849573885,6.439642728711781,6.468369960784912,2880.0,-0.0035400552119916,-0.0187390133842758,,,,,,,,0,0,-0.0107312327593804,-0.0001631351587743,0,56.3137849382985,19.35921083776244,,,-0.0309159636214367,,0.0122341683139119,,,,0,,
2024-07-25,6.493775836210807,6.507319045544952,6.465723066820298,6.477814674377441,209.0,0.0014601381259558,-0.0200819916317581,,,,,,,,0,0,-0.0175886427743936,-0.0036482366818982,0,57.30892248446374,20.145484589371065,,,-0.0295009670726652,,0.0123162045433683,,,,0,,
2024-07-26,6.490873316471885,6.4947428703308105,6.490873316471885,6.4947428703308105,111.0,0.0026132572177972,-0.0269648034700027,,,,,,,,0,0,-0.0214104196870339,-0.0072006732829253,0,59.10694377861587,20.875595930150503,,,-0.0269648034700027,,0.0122116237896522,,,,0,,
2024-07-29,6.482168598176048,6.482168598176048,6.44831126411518,6.440088748931885,124.0,-0.0084151324371278,-0.0293741655332028,,,,,,,,0,0,-0.0285205688932963,-0.0114646524049995,0,51.55702186130045,22.29010498684732,,,-0.0351530235147894,,0.012101746538083,,,,0,,
2024-07-30,6.40574703658022,6.4231588751126525,6.393654969526926,6.424126148223877,1217.0,-0.0024786305484773,-0.0103558661951391,,,,,,,,0,0,-0.0350395477422225,-0.0161796314724441,0,49.56565964378239,24.323833200340765,,,-0.0375445227053116,,0.0121332230378637,,,,0,,
2024-07-31,6.60792178899064,6.629203643699482,6.60792178899064,6.616628170013428,373.0,0.0299654797162993,0.0229204900349462,,,,,,,,0,0,-0.0243914120794821,-0.0178219875938517,0,66.41348136586268,23.357606953770784,,,-0.0087040826225964,,0.0122969219861112,,,,0,,
2024-08-01,6.58664090387948,6.60231192966471,6.55471858061779,6.55907154083252,4903.0,-0.0086987854995017,0.0125438702000051,,,,,,,,0,0,-0.0203623028529698,-0.0183300506456753,0,59.963625143951255,21.72497459779346,,,-0.0173271531743942,,0.012365053654781,,,,0,,
2024-08-02,6.582771271275954,6.591477652867008,6.558588056756444,6.604536533355713,64.0,0.0069316201599809,0.0169050053584816,,,,,,,,0,0,-0.0133467072992603,-0.0173333819763923,1,63.01883360409764,20.20895883867166,,,-0.0105156382586719,,0.0126869758251115,,,,0,,
2024-08-05,6.560522205838633,6.594379073127412,6.545044451317176,6.592927932739258,438.0,-0.0017576707400779,0.0237324654621757,,,,,,,,0,0,-0.008624101062205,-0.0155915257935548,1,61.72366813214839,19.008926458499342,,,-0.0122548259690693,,0.0130445804477653,,,,0,,
2024-08-06,6.538273236923287,6.566093988194874,6.5315018633007975,6.553750991821289,21789.0,-0.0059422674292287,0.020177817279203,,,,,,,,0,0,-0.0079509991427295,-0.0140634204633898,1,57.43367277808711,18.105106765582008,,,-0.0181242719450912,,0.0128486077140355,,,,0,,
2024-08-07,6.545044898986816,6.554718553882541,6.534404432119824,6.545044898986816,222.0,-0.0013284137351781,-0.010818693326463,,,,,,,,0,0,-0.0080275335442632,-0.0128562430795645,1,56.49398248469483,17.265845622158768,,,-0.0194286091484774,,0.0129178808222851,,,,0,,
2024-08-08,6.562457170896018,6.577934926405032,6.550848969580572,6.566810131072998,9144.0,0.0033254519139434,0.0011798301317955,,,,,,,,0,0,-0.0062597567004791,-0.0115369458037474,1,58.32955271453167,16.052070320935034,,,-0.016167766140012,,0.0126679896828711,,,,0,,
2024-08-09,6.512154481750917,6.53150132783841,6.490873089434232,6.491840362548828,7572.0,-0.0114164665991218,-0.0170634487730851,,,,,,,,0,0,-0.010783904449295,-0.0113863375328569,1,50.43604167230976,15.902788757015486,,,-0.027399653977014,,0.0124683827982259,,,,0,,
2024-08-12,6.533436853995975,6.533436853995975,6.481199950274189,6.486036777496338,13446.0,-0.0008939814795771,-0.0162130022250233,,,,,,,,0,0,-0.0146685352031319,-0.0120427770669119,0,49.87338267625788,15.907279357343617,,,-0.0282691406733889,,0.0124506975551496,,,,0,,
2024-08-13,6.498612508229427,6.5169920833874535,6.478298386612213,6.501030921936035,17630.0,0.0023117575422513,-0.0080442589215009,,,,,6.541317272186279,,,0,0,-0.0163487724458128,-0.0129039761426921,0,51.38244577484448,15.956264813330074,,,-0.0260227345303021,,0.0122775669919578,,,,0,,
2024-08-14,6.460886076544605,6.464755630723354,6.438637408496232,6.4512128829956055,111.0,-0.0076630982898929,-0.01433634412588,,,,,6.534283137321472,,,0,0,-0.0214529754152899,-0.0146137759972116,0,46.385850779230864,16.591687333047584,,,-0.0334864180477176,,0.0121451688541873,,,,0,,
2024-08-15,6.50828600156456,6.50828600156456,6.507318728358968,6.472494125366211,97.0,0.0032987971032081,-0.0143625297251248,-0.0181133717109415,,,,6.527379441261291,,,0,0,-0.023509867519472,-0.0163929943016637,0,48.68161554129612,16.24730111882063,0.1575291516974772,,-0.0302980858433621,,0.0119798945553535,,,,0,,
2024-08-16,6.482167713959755,6.4831349871555,6.43186581765915,6.464271545410156,747.0,-0.0012703881682688,-0.004246687472125,-0.0221307004373974,,,,6.516856741905213,,,0,0,-0.0255094062583367,-0.0182162766929983,0,47.82942070492061,16.958489045633755,0.156969510175638,,-0.0315299836818543,,0.0119379093734184,-0.0250416719776894,,,0,,
2024-08-19,6.499579274401837,6.499579274401837,6.4947429086311725,6.488938808441162,71.0,0.003815938556684,0.0004474274575334,-0.0278343616055934,,,,6.509554386138916,,,0,0,-0.0248175320796661,-0.0195365277703319,0,50.62199659617994,17.28555356113251,0.1531798222946833,,-0.0278343616055934,,0.0118699724658813,-0.0462835089737468,,,0,,
2024-08-20,6.4241273705935065,6.4347682993721,6.3844663978955225,6.387368679046631,7553.0,-0.0156528104814924,-0.0174837259281264,-0.0373199351988785,,,,6.504355335235596,,,0,0,-0.0320951050015843,-0.0220482432165824,0,40.91126486469464,18.770445468282208,0.1604074583357307,,-0.0430514861000003,,0.0117032028484625,-0.0442981946767191,,,0,,
2024-08-21,6.373824968681713,6.403812281371811,6.373824968681713,6.371406555175781,1073.0,-0.0024990140185914,-0.0123707478372293,-0.0184773810584568,,,,6.499507164955139,,,0,0,-0.0387044827847899,-0.0253794911302239,0,39.62482526370636,20.244076601587363,0.1432972203885998,,-0.0454429138513067,,0.0116339779867554,-0.0304524037538498,,,0,,
2024-08-22,6.314816548859553,6.334163395197375,6.293341424882966,6.305143356323242,176.0,-0.010400089568717,-0.0258556849649516,-0.0252345808064854,,,,6.4908735990524296,,,0,0,-0.0487276466797004,-0.0300491222401192,0,34.74104834943864,22.255766053558222,0.1468467951159446,,-0.0553703930457066,,0.0116040555935791,-0.0515043363933642,,,0,,
2024-08-23,6.3186869621276855,6.346739731690563,6.3186869621276855,6.3186869621276855,1501.0,0.0021480250390915,-0.0225214213635317,-0.0245650300678058,,,,6.482070803642273,,,0,0,-0.0549448504456755,-0.0350282678812304,0,36.46470244779592,23.86510772814639,0.1470216137052001,,-0.0533413049973017,,0.0115067180752921,-0.0657253186422636,,,0,,
2024-08-27,6.297405064261887,6.297405064261887,6.224854040465255,6.235011100769043,681.0,-0.0132426027527824,-0.0391323936267971,-0.0399910781300165,,,,6.471816921234131,,,0,0,-0.0658647243827195,-0.0411955591815283,0,31.014363978145013,26.00596106707629,0.1520898102652725,,-0.0658775300376899,,0.0113658655469075,-0.0692584587695338,,,0,,
2024-08-28,6.205508060397969,6.208410341613412,6.190901172405375,6.196802139282227,3808.0,-0.0061281304666969,-0.0298349053170433,-0.0377769032592925,,,,6.4604507207870485,,,0,0,-0.0767175943450748,-0.0482999662142376,0,28.890823947110704,28.191870480166816,0.1510578973981695,,-0.0716019544054921,,0.0113621735687946,-0.0611129118397071,,,0,,
2024-08-29,6.223886395735039,6.251939161385319,6.1919640763244574,6.237429141998291,71.0,0.0065561239172904,-0.0210279177787916,-0.0290618524477765,,,,6.441490769386292,,,0,0,-0.0811053800607952,-0.0548610489835491,0,34.0606559235259,29.36533618515447,0.1537565143762005,,-0.0655152617740043,,0.0114356415648831,-0.0574935011747217,,,0,,
2024-08-30,6.352543344543286,6.362623373583977,6.335131043428701,6.336582183837891,30084.0,0.0158964598366297,0.0049862193035024,-0.0423245766544213,,,,6.43036630153656,,,0,0,-0.0757091817134192,-0.0590306755295231,0,44.63926506706913,28.664841309239563,0.1221086756327346,,-0.0506602626648513,,0.0115075756299382,-0.0641905638715588,,,0,,
2024-09-02,6.2325933356142365,6.236269619857802,6.199703737694668,6.211795806884766,5212.0,-0.019693010101156,-0.0169166720686739,-0.0529458676865836,,,,6.410729265213012,,,0,0,-0.0805730771046029,-0.0633391558445391,0,36.666646949742045,29.082510184473016,0.1349403237997086,,-0.0693556197016213,,0.011280956826818,-0.0876742518253347,,,0,,
2024-09-03,6.274769987443675,6.274769987443675,6.24807149034573,6.255326271057129,28829.0,0.0070077100931291,0.0032582412380277,-0.0528743024639085,,,,6.393849182128906,,,0,0,-0.079993093991586,-0.0666699434739485,0,40.64885403807209,28.95296699804163,0.1350079481370707,,-0.0628339336846904,,0.0115987017827326,-0.0857788378712718,,,0,,
2024-09-04,6.232592675181599,6.239364048704419,6.217695653431395,6.220984935760498,5056.0,-0.005489935106267,0.0039024638732572,-0.0564154501267577,,,,6.377210879325867,,,0,0,-0.0813665687957447,-0.0696092685383077,0,38.58752713862687,29.05996968838463,0.1353509608406165,,-0.067978914572557,,0.0115586843369571,-0.1139090763982965,,,0,,
2024-09-05,6.247102966870484,6.258710705938914,6.245845096636444,6.248070240020752,878.0,0.0043538610911204,0.0017060070391519,-0.0466421065099985,,,,6.362362146377564,,,0,0,-0.0793547476466667,-0.0715583643599795,0,41.123484164629446,28.88785161207422,0.1369586705736218,,-0.0639210242326107,,0.0116373146165366,-0.0942742688124629,,,0,,
2024-09-06,6.196801387711223,6.196801387711223,6.164879065804765,6.183742046356201,8334.0,-0.0102956898999805,-0.0241202801522126,-0.0552025017714615,,,,6.343208742141724,,,0,0,-0.0820058006837722,-0.0736478516247381,0,37.19502305463632,29.33614187387669,0.1397048521432739,,-0.073558603089003,,0.011714657897168,-0.0931439871345901,,,0,,
2024-09-09,6.163912406089472,6.163912406089472,6.131990081005839,6.130538940429688,564.0,-0.0086037071934239,-0.0130810588405074,-0.0664357857065107,,,,6.325143671035766,,,0,0,-0.0873924199100164,-0.0763967652817937,0,34.27844266423688,29.976194033885783,0.1393727756433518,,-0.0815294335998919,,0.0114852776584762,-0.0933622503651128,,,0,,
2024-09-10,6.1348909004009,6.13876045421782,6.129086800308124,6.118445873260498,1506.0,-0.0019725944630151,-0.0218822155496453,-0.0575175094326761,,,,6.306764125823975,,,0,0,-0.0915814697342733,-0.0794337061722897,0,33.63288155521187,30.59068164046544,0.1361877126649764,,-0.0833412035536151,,0.011412912093714,-0.0846517725347701,,,0,,
2024-09-11,6.13102201165839,6.1658466159927166,6.130054738415534,6.161009788513184,2692.0,0.0069566547019239,-0.0096407800158067,-0.0501118017262642,,,,6.289763069152832,,,0,0,-0.0904244133116476,-0.0816318476001612,0,38.054828465238906,30.72649158351504,0.1402146500137159,,-0.0769643248272564,,0.0113756045495438,-0.086348013903945,,,0,,
2024-09-12,6.1290879285995485,6.1290879285995485,6.10587152395458,6.095231056213379,200.0,-0.0106766154506757,-0.0244618222804846,-0.0624208484155013,,,,6.271963977813721,,,0,0,-0.0937347162601538,-0.0840524213321598,0,34.256187853967006,31.04799835084656,0.1419145784577808,,-0.0868192217783306,,0.0111601457914771,-0.0910132440093921,,,0,,
2024-09-13,6.062340613896922,6.062340613896922,6.037905549750983,6.061856746673584,12135.0,-0.0054754789821747,-0.0197106054503742,-0.0603539432636464,,,,6.251432108879089,,,0,0,-0.0979223946445211,-0.086826415994632,0,32.484426920866085,31.851984682689825,0.1412145992361481,,-0.0918193239364093,,0.0110413731827738,-0.0908835179374962,,,0,,
2024-09-16,6.124250384106156,6.124250384106156,6.032643107960835,6.042510032653809,2505.0,-0.0031915491949544,-0.0143590814170262,-0.0664325195796255,,,,6.230344033241272,,,0,0,-0.1016307421364777,-0.0897872812230012,0,31.46836568228133,31.6146711497451,0.1393899922783298,,-0.0947178272419733,,0.0109899015925732,-0.0826378694909201,,,0,,
2024-09-17,6.089426290601172,6.089426290601172,6.06040578796155,6.08652400970459,714.0,0.0072840552705628,-0.0052173156741349,-0.0584362109561718,,,,6.210223293304443,,,0,0,-0.0998668710091852,-0.091803199180238,0,36.34630483265795,31.394308583439283,0.1439806407764326,,-0.0881237018601486,,0.0110654322866837,-0.0730845795058069,,,0,,
2024-09-18,6.072981223444869,6.072981223444869,6.035254800886907,6.058471202850342,788.0,-0.004609002906999,-0.0166431460397966,-0.0663386754442567,,,,6.193778419494629,,,0,0,-0.0995846674418823,-0.0933594928325668,0,34.653292260233115,31.41234807980448,0.1420298602630379,,-0.0923265423690987,,0.0110471957299316,-0.0693158082981807,,,0,,
2024-09-19,6.107806226546528,6.107806226546528,6.107806226546528,6.103936672210693,9.0,0.0075044458970048,0.0014282667739788,-0.0443738292054001,,,,6.180404925346375,,,0,0,-0.0946018247271647,-0.0936079592114864,0,39.56652698290658,30.854869184977385,0.139123110546317,,-0.0855149560141603,,0.0109433571988754,-0.0649262991871405,,,0,,
2024-09-20,6.083622008749422,6.116511603250551,6.083622008749422,6.0957136154174805,32.0,-0.0013471726911339,0.0055852307566448,-0.0432703418579282,,,,6.169933438301086,,,0,0,-0.090275774997119,-0.0929415223686129,1,38.9954508105356,30.57552784389672,0.1391410383865582,,-0.0867469252918684,,0.0109475397537114,-0.0590028822321556,,,0,,
2024-09-23,6.148433682910869,6.148433682910869,6.119413643542045,6.114576816558838,892.0,0.0030945025195487,0.0119266304094787,-0.0302239820722379,,,,6.159727931022644,,,0,0,-0.0843528792486605,-0.0912237937446224,1,41.0957423616196,29.786105371662245,0.1367913643850566,,-0.0839208613511984,,0.0109540426310745,-0.0560160158888122,,,0,,
2024-09-24,6.403812864552114,6.568261307809763,6.398976037099771,6.562941074371338,5758.0,0.0733271117959117,0.0782740795743399,0.0386558336736158,,,,6.176124429702758,,,0,0,-0.0429841981473186,-0.0815758746251617,1,68.689391691253,30.130806564241617,0.2931182222986458,,-0.0167474239375953,,0.0117237249329818,0.0188591443945769,,,0,,
2024-09-25,6.479265801197021,6.5315022468566895,6.478298527946325,6.5315022468566895,10888.0,-0.0047903565121769,0.0780776252239674,0.0475526252152262,,,,6.192859435081482,6.367497406005859,,0,0,-0.0125909305545901,-0.0677788858110474,1,66.34259770740849,30.45088624306532,0.2890268276245975,,-0.0214575543184506,,0.0116933559451187,0.0288135027516882,,,0,,
2024-09-26,7.078051283253423,7.104169506012928,6.850725464402599,7.017108917236328,12642.0,0.0743483890881824,0.1496038202989591,0.1323758221606084,,,,6.231843423843384,6.376001672744751,,0,0,0.0501027990204772,-0.0442025488447425,1,78.53911631411353,32.69772606189348,0.379507428874727,,0.0,,0.0125131274396439,0.1012969801843484,,,0,,
2024-09-27,7.193165008182183,7.374928887426904,7.145765390790733,7.150118350982666,17398.0,0.0189550191275531,0.1729747822959317,0.1463245815233382,,,,6.272520232200622,6.386792678833007,,0,0,0.1092612850089658,-0.0135097820740008,1,80.61155095467072,35.261024349838,0.3820761528084193,,0.0,,0.0127688325229704,0.1165820868486584,,,0,,
2024-09-30,7.543343410577644,7.643502087948836,7.52540895598925,7.528833389282227,27638.0,0.0529662614951698,0.2312926331865603,0.188153671940892,,,,6.338372111320496,6.4038748359680175,,0,0,0.1845762695650501,0.0261074282538093,1,85.04100695431826,37.995142679595766,0.4134965748235211,,0.0,,0.013391487506317,0.1637105796183167,,,0,,
2024-10-01,7.448542912843284,7.6139586138901265,7.448542912843284,7.630887508392334,784.0,0.0135551039362071,0.1627237578273235,0.2284511187464881,,,,6.407150173187256,6.423792867660523,,0,0,0.2496213721569198,0.0708102170344314,1,85.97111449256077,39.95934425424733,0.4007207021551643,,0.0,,0.0136957004284162,0.2140548571073108,,,0,,
2024-10-02,8.11214122361923,8.352042520572965,8.11214122361923,8.221935272216797,20649.0,0.0774546555920838,0.2588122856688344,0.3143895163804648,,,,6.507197690010071,6.458404579162598,,1,0,0.344887056234473,0.1256255848744397,1,89.89127539246722,42.58190348254257,0.4632202544014269,,0.0,,0.0147502721024375,0.2717175058674914,,,0,,
2024-10-03,8.380094809753677,8.412983942012719,8.305609703063965,8.305609703063965,8233.0,0.0101769751374614,0.1836227427883661,0.3350956140916337,,,,6.610074663162232,6.495149374008179,,1,0,0.422269959254729,0.1849544597504976,1,90.30433542607044,45.063796462986105,0.4582836943376452,,0.0,,0.0149276773405523,0.2914685534601375,,,0,,
2024-10-04,8.515522701530545,8.636401856341092,8.514554967168978,8.621930122375488,24700.0,0.0380851533626522,0.2058443929379918,0.3799348904801767,,,,6.731984066963196,6.53803168296814,,1,0,0.5033189342811522,0.2486273546566285,1,91.68720992542,47.52964176079004,0.4639774371995392,,0.0,,0.0153566478258473,0.3196040780770424,,,0,,
2024-10-07,8.853126258050265,9.182022203755936,8.852158523601377,9.03111743927002,61022.0,0.0474588996995712,0.199537427953498,0.4604615411782333,,,,6.877012991905213,6.588759174346924,,1,0,0.5937247384640258,0.317646831418108,1,93.06512762389734,50.1219426400376,0.4661078457192115,,0.0,,0.0162322044217302,0.3856319633247032,,,0,,
2024-10-08,8.149867909688426,8.231124396850992,7.880946576425069,8.145514488220215,87621.0,-0.0980612816747279,0.0674399903368909,0.3286783702656486,,,,6.978366422653198,6.622867689132691,,1,0,0.5871430135837974,0.3715460678512459,1,67.12972873455062,48.79245847753271,0.6120489507764069,,-0.0980612816747279,,0.0145032864686891,0.2627719503137598,,,0,,
2024-10-09,7.516257231767555,7.65725724501491,7.462086244510351,7.663293361663818,16398.0,-0.0592008187148607,-0.0679453063125803,0.2524901781275506,,,,7.05348060131073,6.647651033401489,,1,0,0.536827520877309,0.4046023584564585,1,57.70047719913399,46.46129724301578,0.6613798705562547,,-0.1514567922302161,,0.013550820508455,0.1873236556267188,,,0,,
2024-10-10,7.708758201455395,7.768733748450036,7.635240369311737,7.731974601745605,10377.0,0.008962366027297,-0.0690659833325354,0.2549849565506918,,,,7.135317778587341,6.669957962036133,,1,0,0.4967677036251636,0.4230354274901995,1,58.59258437470328,44.49055025618143,0.6612385329492884,,-0.1438518374122066,,0.0136962383196616,0.204000917930196,,,0,,
2024-10-11,7.491106544503439,7.646849060804616,7.475745028399465,7.694248676300049,106396.0,-0.0048792096959343,-0.1075955653674269,0.2623391312551897,,,,7.216937375068665,6.692661504745484,,1,0,0.4567111609718397,0.4297705741865276,1,57.87060294123354,42.25711604777439,0.6590673514426836,,-0.1480291638282614,,0.0135482812177749,0.2139878341124952,,,0,,
2024-10-14,7.6429797743851315,7.760995411290503,7.589776056581181,7.621698379516602,3261.0,-0.0094291593416935,-0.1560625325970006,0.2573207678817177,,,,7.2958967924118046,6.713004741668701,,1,0,0.4143356561755791,0.4266835905843379,0,56.43053973587536,40.40219315205217,0.6605275699763065,,-0.1560625325970006,,0.0133116648889197,0.20561678955729,,,0,,
2024-10-15,7.255075548353228,7.390503496101544,7.255075548353228,7.275389671325684,4185.0,-0.045437209785371,-0.1068225731048515,0.2040343552612038,0.1036870324641405,,,7.355340075492859,6.72665397644043,,1,0,0.3487879346000238,0.4111044593874751,0,50.03070091581285,37.846122186841406,0.6882339783877124,1.1491748428896835,-0.1944086963491254,,0.0128063213788671,0.1652808053824024,,,0,,
2024-10-16,7.325690660062029,7.4282289967088415,7.31601746706065,7.390986442565918,864055.0,0.0158887394988385,-0.0355339285926512,0.2143197711504041,0.1180561776988358,,,7.421965837478638,6.743398685455322,,1,0,0.302679485662841,0.3894194646425483,0,51.98806240814737,35.554628658127186,0.6884859333633138,1.271100503677845,-0.1816088659828868,,0.0129534936475488,0.1706269860904818,0.0579001828228407,,1,,
