,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_positive,score,score_pct
2024-05-28,18.90999984741211,19.46999931335449,18.770000457763672,19.36000061035156,5036400,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,0.0374307159285216,,,0,,
2024-05-29,18.8700008392334,18.8799991607666,18.18000030517578,18.21999931335449,6800000,-0.058884362657898,,,,,,,,0,0,-0.0909402744043283,-0.0181880548808656,0,0.0,7.1428571428571415,,,-0.058884362657898,,0.0354750360732097,,,0,,
2024-05-30,17.790000915527344,18.0,17.540000915527344,17.559999465942383,6477100,-0.0362239227379308,,,,,,,,0,0,-0.2138029812166095,-0.0573110401480144,0,0.0,13.77551020408163,,,-0.0929752627924369,,0.034418316099533,,,0,,
2024-05-31,17.739999771118164,17.959999084472656,17.389999389648438,17.59000015258789,9163600,0.0017084674007932,,,,,,,,0,0,-0.3052332183175714,-0.1068954757819258,0,0.2082758805027396,19.934402332361515,,,-0.0914256405972048,,0.0341659367837628,,,0,,
2024-06-03,18.709999084472656,19.0,18.0,18.920000076293945,8803500,0.0756111377014616,,,,,,,,0,0,-0.2672912937184932,-0.1389746393692393,0,9.233720730375964,18.910882535612703,,,-0.0227272995963827,,0.0367193169183875,,,0,,
2024-06-04,18.64999961853028,18.84000015258789,17.6299991607666,18.020000457763672,9818100,-0.047568690005342,-0.0692148817325659,,,,,,,0,0,-0.3063135013516174,-0.1724424117657149,0,8.662760583862436,18.99300644537684,,,-0.0692148817325659,,0.0349335762618028,,,0,,
2024-06-05,18.200000762939453,19.09000015258789,18.14999961853028,18.940000534057617,7359200,0.0510543869546671,0.0395170827572644,,,,,,,0,0,-0.2600053844213406,-0.1899550062968401,0,14.483889545003478,18.20946634953451,,,-0.0216942181328947,,0.0362858212501609,,,0,,
2024-06-06,19.46999931335449,19.700000762939453,18.76000022888184,19.299999237060547,8101300,0.0190073227482536,0.0990888282481381,,,,,,,0,0,-0.1920432266504157,-0.1903726503675552,0,16.720524343970013,17.944592841251776,,,-0.003099244390464,,0.0369762223354674,,,0,,
2024-06-07,19.440000534057617,20.32999992370605,19.32999992370605,20.18000030517578,11183800,0.0455959120674691,0.1472427589607976,,,,,,,0,0,-0.0664084796394988,-0.1655798162219439,1,22.08509107557039,18.848339899505973,,,0.0,,0.0387092396060622,,,0,,
2024-06-10,20.90999984741211,21.15999984741211,19.6200008392334,20.190000534057617,12188700,0.0004955514732707,0.067124759653407,,,,,,,0,0,0.0335778330535205,-0.1257482863668511,1,22.146465358196025,20.73252919794897,,,0.0,,0.0386091278155032,,,0,,
