Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-06-25,3367.630126953125,3367.630126953125,3367.630126953125,3367.630126953125,0.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,6.327392167624496,,,,0,,
2024-06-26,3377.954459890043,3389.118183077929,3352.538396445896,3349.140380859375,1511.0,-0.005490432558423,,,,,,,,,0,0,-1.474965500356575,-0.294993100071315,0,0.0,7.142857142857142,,,-0.005490432558423,,6.284807625657059,,,,0,,
2024-06-27,3366.130748678598,3381.122423628176,3366.130748678598,3368.129638671875,596.0,0.0056698900771747,,,,,,,,,0,0,-1.0989439386657978,-0.4557832677902116,0,7.321697187858291,13.775510204081632,,,0.0,,6.310494987368361,,,,0,,
2024-06-28,3359.9844375303155,3385.1203829251804,3359.9844375303155,3378.124267578125,10.0,0.0029674121778135,,,,,,,,,0,0,0.0054757610341766,-0.363531462025334,1,11.014649053855308,16.375860708592374,,,0.0,,6.354225849500407,,,,0,,
2024-07-01,3358.8848710221173,3371.1280725902257,3358.8848710221173,3358.635009765625,3.0,-0.0057692542573255,,,,,,,,,0,0,-0.6839991802098666,-0.4276250056622405,0,10.164138947205783,18.299236821590117,,,-0.0057692542573255,,6.304590257995212,,,,0,,
2024-07-02,3347.141357421875,3348.140802437528,3339.8524361553746,3347.141357421875,1112.0,-0.0034221200905518,-0.0060840320221826,,,,,,,,0,0,-2.133263789173725,-0.7687527623645374,0,9.688984795743847,18.612854541806783,,,-0.009171631266976,,6.241014557589465,,,,0,,
2024-07-03,3369.129196770142,3379.123647072041,3365.741185480057,3388.11865234375,1298.0,0.0122424751589929,0.0116382913380219,,,,,,,,0,0,0.0244272236586766,-0.6101167651598945,1,23.431976476498136,19.577335660891773,,,0.0,,6.289353655462304,,,,0,,
2024-07-04,3409.1068774768823,3413.1046574563334,3400.311712721065,3404.609375,136.0,0.0048672211183755,0.0108308587381185,,,,,,,,0,0,3.030146750750646,0.1179359380222135,1,28.16928668508642,22.147651216905103,,,0.0,,6.319965330395103,,,,0,,
2024-07-05,3407.108241962937,3407.108241962937,3382.1221152251624,3390.11767578125,1035.0,-0.0042564939535096,0.0035503158715126,,,,,,,,0,0,4.1944906391327095,0.9332468782443128,1,26.61112700411934,22.68939015013492,,,-0.0042564939535096,,6.256983637958962,,,,0,,
2024-07-08,3386.119639510083,3389.1179744919395,3386.119639510083,3382.62158203125,6.0,-0.0022111603392269,0.0071417621134421,,,,,,,,0,0,4.460946427590443,1.638786788113539,1,25.81566434148513,23.192433445276887,,,-0.0064582425021225,,6.235952253295849,,,,0,,
2024-07-09,3396.1144344618056,3396.1144344618056,3388.391671455913,3373.127197265625,3053.0,-0.0028068125669332,0.0077635919935468,,,,,,,,0,0,3.861484269978064,2.083326284486444,1,24.804317068341703,24.00567498974468,,,-0.0092469279928405,,6.212408175983764,,,,0,,
2024-07-10,3411.105746255676,3417.102416187564,3399.1124063919,3411.60546875,45.0,0.0114072992905713,0.0069321115392468,,,,,,,,0,0,6.417306409975481,2.9501223095842515,1,35.78408341032441,25.61222728217736,,,0.0,,6.2217087159307685,,,,0,,
