Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,rs_ratio,rs_mom_21,rs_positive,score
2024-05-23 04:00:00,136.97660267232968,136.97660267232968,134.489374862206,134.9370880126953,1347700,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,0.2627976624561921,,0,
2024-05-24 04:00:00,135.2753533211233,135.62357130224086,134.79780981113922,134.9768829345703,1594100,0.0002949146336346,,,,,,,,0,0,0.0031745236823326,0.0006349047364665,1,99.99999974871166,0.0,,,0.0,0.261147219822738,,0,
2024-05-28 04:00:00,135.30519341664288,135.5937051642144,132.55929936828767,133.39500427246094,1244200,-0.0117196265591359,,,,,,,,0,0,-0.1205642416200873,-0.0236049245348442,0,24.644191489671016,7.142857142857143,,,-0.0117196265591359,0.2579064961044567,,0,
2024-05-29 04:00:00,132.56924799995394,132.56924799995394,130.8779360522565,131.83302307128906,2721400,-0.011709443016183,,,,,,,,0,0,-0.3407391052226671,-0.0870317606724088,0,13.68121167648482,13.775510204081634,,,-0.0232918392759539,0.2566840031230577,,0,
2024-05-30 04:00:00,132.03201719056685,132.90751111934864,130.89784183530654,132.6687469482422,1976400,0.0063392605091154,,,,,,,,0,0,-0.442690280479411,-0.1581634646338093,0,31.29245965326821,18.672589654401943,,,-0.0171002318037452,0.2600361932877565,,0,
2024-05-31 04:00:00,132.6886406704915,134.12128649419793,132.2210405702308,133.196044921875,1710400,0.0039745455185351,-0.0129026283022833,,,,,,,0,0,-0.4754579978924482,-0.2216223712855371,0,39.65780502649165,19.90574340700608,,,-0.0131936519348914,0.2587133377584707,,0,
2024-06-03 04:00:00,133.3452481783349,136.2503282653642,132.907493680963,134.8077392578125,1317500,0.0121001666144278,-0.0012531307071286,,,,,,,0,0,-0.3671441770684112,-0.2507267324421119,0,56.92199815441466,19.069138226606903,,,-0.0012531307071286,0.261630448250431,,0,
2024-06-04 04:00:00,134.5092735037147,135.51412322910252,134.09142106397425,134.787841796875,1314500,-0.0001475988029103,0.010441451927009,,,,,,,0,0,-0.2796862040523535,-0.2565186267641602,0,56.70629518652917,18.29229055909339,,,-0.0014005445494467,0.2612997353474707,,0,
2024-06-05 04:00:00,135.39473843376672,137.45417048432475,134.53913140294333,137.35467529296875,1014200,0.0190435091316467,0.0418836805304376,,,,,,,0,0,-0.003216046541695,-0.2058581107196672,1,71.63773335257216,19.246027116873652,,,0.0,0.2631482693037399,,0,
2024-06-06 04:00:00,137.77252761483962,137.77252761483962,136.50902673489372,136.89703369140625,846500,-0.0033318239847779,0.0318710083604967,,,,,,,0,0,0.1769212544778042,-0.1293022376801729,1,67.18850834130689,20.34252646627081,,,-0.0033318239847779,0.2622763819224752,,0,
2024-06-07 04:00:00,136.06130385773864,136.8970239344468,135.41463070325256,136.02151489257812,844200,-0.0063954548555209,0.021212866886253,,,,,,,0,0,0.2461963154329964,-0.054202527057539,1,59.56650219641662,20.035337795831204,,,-0.0097059703104177,0.2609162206110533,,0,
2024-06-10 04:00:00,135.31513036419418,136.51895525090322,134.3401413561501,136.24038696289062,2069800,0.0016090989023711,0.0106273401880752,,,,,,,0,0,0.3151258723267176,0.0196631528193122,1,60.76478649634305,18.695622511924007,,,-0.0081124892742195,0.2605310735386461,,0,
2024-06-11 04:00:00,135.2455030390173,136.46921488188391,134.797805065367,136.11105346679688,815400,-0.0009493036461278,0.0098169957488891,,,,,,,0,0,0.355222130918861,0.086774948439222,1,59.640021727793176,17.451601176867324,,,-0.0090540917047002,0.2596584056539689,,0,
2024-06-12 04:00:00,137.9913942552736,138.13067840377784,136.5289031055624,137.10594177246094,1168300,0.0073093865657778,-0.0018108849951942,,,,,,,0,0,0.4619527723654357,0.1618105132244647,1,65.00602568598974,17.606333700855654,,,-0.0018108849951942,0.2594256656524129,,0,
2024-06-13 04:00:00,136.5985571900896,137.11590483591644,136.0911529906085,136.62840270996094,947300,-0.0034829931972789,-0.0019622848954555,,,,,,,0,0,0.5022149420473454,0.2298913989890409,1,60.82573312835499,17.32221796278818,,,-0.0052875708923538,0.2580026209192926,,0,
