Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-06-05,30.422225289535653,30.46007290243239,30.27082220402929,30.393835067749023,12649.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,,,,,0,,
2024-06-06,30.39383405793083,30.46007189041348,30.26135839296553,30.374908447265625,1314.0,-0.0006227124823573,,,,,,,,,0,0,-0.0015098158790145,-0.0003019631758029,0,0.0,7.142857142857142,,,-0.0006227124823573,,0.0581942496661793,,,,0,,
2024-06-07,30.44114929551636,30.460074908056505,29.96802161593301,30.081573486328125,6851.0,-0.0096571471629869,,,,,,,,,0,0,-0.0260754540826155,-0.0054566613571654,0,0.0,13.775510204081632,,,-0.0102738460192619,,0.0577024123821175,,,,0,,
2024-06-10,29.88285861122069,29.986947676902297,29.84500919042015,30.072111129760746,567.0,-0.0003145565697113,,,,,,,,,0,0,-0.0457797124118073,-0.0135212715680938,0,0.0,19.934402332361515,,,-0.0105851708832117,,0.0575065917332449,,,,0,,
2024-06-11,30.02479496423488,30.09103279956351,29.83554426398817,29.95855712890625,1473.0,-0.003776056837663,,,,,,,,,0,0,-0.0697542543343345,-0.0247678681213419,0,0.0,22.547944244141117,,,-0.0143212575139833,,0.057151802791984,,,,0,,
2024-06-12,29.882855442887887,30.58308679949073,29.873392637479604,30.526309967041016,1429.0,0.0189512744452888,0.0043586108497561,,,,,,,,0,0,-0.0424519823787292,-0.0283046909728194,0,51.00126024820251,22.77321148532004,,,0.0,,0.057760510560798,,,,0,,
2024-06-13,30.100493773584954,30.195120020372805,29.996406526479305,30.152538299560547,1564.0,-0.0122442466149372,-0.0073208499736266,,,,,,,,0,0,-0.0503940734674692,-0.0327225674717494,0,37.45722088590186,22.9823882092719,,,-0.0122442466149372,,0.0569386288235426,,,,0,,
2024-06-14,29.892321250672616,30.11942318874476,29.826083411007293,30.11469268798828,7347.0,-0.0012551384960123,0.0011009796969301,,,,,,,,0,0,-0.0590612412154953,-0.0379903022204986,0,36.40307857410934,21.612882193934013,,,-0.0134840168856685,,0.056832577426461,,,,0,,
2024-06-17,29.911243560942324,30.21404611160662,29.911243560942324,29.9869441986084,7372.0,-0.0042420651840434,-0.0028320901976204,,,,,,,,0,0,-0.0753694573650172,-0.0454661332494023,0,33.02456457474018,20.98955986222265,,,-0.0176688819911402,,0.05614464153868,,,,0,,
2024-06-18,29.98694600958864,30.2235107421875,29.98694600958864,30.2235107421875,2973.0,0.007888984686545,0.0088440044739539,,,,,,,,0,0,-0.0684162334090174,-0.0500561532813253,0,43.484671025613366,20.47337437228601,,,-0.0099192868440517,,0.0564441706736797,,,,0,,
