Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-09-17,96.86596246125812,96.86596246125812,96.3046350012453,96.3634796142578,108250.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,,,,,0,,
2024-09-18,96.42233930614503,96.65773850051065,95.96965226714904,96.06018829345705,36375.0,-0.0031473678826753,,,,,,,,,0,0,-0.0241941794370887,-0.0048388358874177,0,0.0,7.142857142857142,,,-0.0031473678826753,,0.1751589908412283,,,,0,,
2024-09-19,96.15073676516732,96.39519166604188,95.56224906426564,96.25938415527344,414887.0,0.0020736567911761,,,,,,,,,0,0,-0.0269837478034418,-0.0092678182706225,0,4.809190676701817,13.775510204081632,,,-0.0010802376522833,,0.1725772859588685,,,,0,,
2024-09-20,95.85195775838656,96.65774014894502,95.74331038049044,95.78858184814452,43211.0,-0.0048909756826356,,,,,,,,,0,0,-0.0664186791685352,-0.0206979904502051,0,4.284702585336333,15.900048710091792,,,-0.0059659299188301,,0.1720305495056944,,,,0,,
2024-09-23,95.96965631923617,96.35896746550868,95.68899255359425,95.88817596435548,20396.0,0.0010397284758725,,,,,,,,,0,0,-0.0886132551081999,-0.034281043381804,0,6.6051219324919686,18.111650176120943,,,-0.0049324043901792,,0.1717801900018741,,,,0,,
2024-09-24,95.83384571520573,96.4042358107147,95.57128640111456,96.09640502929688,272396.0,0.0021715822920522,-0.0027715332201578,,,,,,,,0,0,-0.088381464637024,-0.045101127632848,0,11.439256428228331,20.62596790778356,,,-0.0027715332201578,,0.1716620723108681,,,,0,,
2024-09-25,96.55814718682082,96.57625162917266,95.6527731051956,95.76141357421876,128626.0,-0.0034859936225083,-0.0031102866291032,,,,,,,,0,0,-0.1139156313152796,-0.0588640283693343,0,10.49785808240962,21.204324525408826,,,-0.0062478652955362,,0.1714417308134646,,,,0,,
2024-09-26,96.03304502569084,96.03304502569084,95.3268542261461,95.46266174316406,509089.0,-0.003119751681852,-0.0082768284786053,,,,,,,,0,0,-0.1564549036252032,-0.0783822034205081,0,9.728902890244584,22.996701258427883,,,-0.0093481251891245,,0.1702319582299083,,,,0,,
2024-09-27,95.51696177243372,95.9696487950519,95.21818667971635,95.9062728881836,83029.0,0.0046469597318901,0.0012286541649155,,,,,,,,0,0,-0.1526126478137541,-0.0932282922991573,0,19.193910797873517,24.97303722270877,,,-0.0047446058185569,,0.1712714498275708,,,,0,,
2024-09-30,95.80668504128244,95.96059697736926,95.66182878009955,95.76141357421876,34655.0,-0.0015104258522664,-0.0013219814524768,,,,,,,,0,0,-0.159418886707229,-0.1064664111807716,0,18.511353531482925,26.808206332398168,,,-0.0062478652955362,,0.1703301916698439,,,,0,,
2024-10-01,95.770475532717,96.29559419230264,95.770475532717,96.02397918701172,30642.0,0.0027418727751908,-0.0007536789983254,,,,,,,,0,0,-0.1419892655980419,-0.1135709820642257,0,23.800707919050534,26.08785967520149,,,-0.0035231233721021,,0.1723411138538536,,,,0,,
2024-10-02,96.56721044494716,96.57625921310562,95.60750914599096,95.74331665039062,12185.0,-0.0029228380139765,-0.0001889792887623,,,,,,,,0,0,-0.1491045025153425,-0.1206776861544491,0,22.14596173386008,24.43831526639936,,,-0.0064356638671587,,0.1717649100638482,,,,0,,
2024-10-03,95.43549983746465,96.30465825969408,95.43549983746465,95.7161636352539,10105.0,-0.0002836021989489,0.0026555083156163,,,,,,,,0,0,-0.1551459742134397,-0.1275713437662472,0,21.98669693298245,23.216790356454883,,,-0.0067174408976833,,0.1720306998962471,,,,0,,
2024-10-04,95.4264314743051,95.5483204464784,94.79266546014476,94.86509704589844,121131.0,-0.008891566032657,-0.0108561808412579,,,,,,,,0,0,-0.226002627552674,-0.1472576005235326,0,17.6920013553962,23.98609593834526,,,-0.0155492783610281,,0.1689656520050807,,,,0,,
2024-10-07,94.82888111727266,94.86509691009766,94.41240986096952,94.5391616821289,56067.0,-0.0034357774768504,-0.0127635113817797,,,,,,,,0,0,-0.3049421128621361,-0.1787945029912533,0,16.37297740082903,25.430567415547397,,,-0.0189316319775045,,0.1699212572813579,,,,0,,
2024-10-08,94.45768360936772,94.56632408300943,94.0864769045416,94.31282043457033,104424.0,-0.0023941533173269,-0.0178201191715751,,,,,,,,0,0,-0.3813698762247952,-0.2193095776379617,0,15.508294891222109,27.270226300479543,,,-0.0212804600653301,,0.1679262866772668,,,,0,,
2024-10-09,94.64780274041232,94.72023432122562,94.23133151191942,94.27659606933594,43684.0,-0.000384087392016,-0.0153192998986075,,,,,,,,0,0,-0.4397927755022692,-0.2634062172108232,0,15.368407158299036,28.33276999995983,,,-0.0216563739009387,,0.1667070943354603,,,,0,,
2024-10-10,94.07741374872955,94.6930614250938,94.0593024009216,94.33091735839844,78516.0,0.0005761906064423,-0.0144724383452541,,,,,,,,0,0,-0.4762204966006891,-0.3059690730887964,0,16.58353322885671,29.59687540170305,,,-0.0210926614937079,,0.16709557281283,,,,0,,
2024-10-11,94.756463866132,101.87269848134008,94.04121744355348,94.19512939453124,55570.0,-0.0014394852469343,-0.0070623197807203,,,,,,,,0,0,-0.5101658080079545,-0.3468084200726281,0,15.966409863661651,32.029472287014165,,,-0.0225017841656035,,0.1658617860900945,,,,0,,
2024-10-14,94.67496570630438,94.67496570630438,93.8601276662654,94.0547866821289,18465.0,-0.0014899147472319,-0.005123538133632,,,,,95.37029724121092,,,0,0,-0.5421427121453632,-0.3858752784871752,0,15.331386604328344,34.054590175257914,,,-0.023958173172768,,0.1642712519749142,,,,0,,
