Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,rs_ratio,rs_mom_21,rs_positive,score,score_pct
2024-05-23 04:00:00,82.83898297753714,82.87708387570831,80.99112938475398,81.03875732421875,5336100,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,0.1578275756152206,,0,,
2024-05-24 04:00:00,81.56263004425206,81.66740569968266,80.9625572361524,81.04827880859375,4392400,0.0001174929711336,,,,,,,,0,0,0.0007595486111142,0.0001519097222228,1,99.9999989497436,7.142857142857143,,,0.0,0.1568085936014673,,0,,
2024-05-28 04:00:00,81.67692955706119,81.7912322495304,80.48630376176874,80.552978515625,3709500,-0.0061111759589425,,,,,,,,0,0,-0.0381651537521747,-0.0075115029726566,0,19.99408459035789,13.775510204081634,,,-0.0061111759589425,0.1557414694910606,,0,,
2024-05-29 04:00:00,79.79096429317491,79.90526697016328,79.42901671654829,79.80049133300781,4983800,-0.0093415190410522,,,,,,,,0,0,-0.128254252464913,-0.0316600528711079,0,8.65922292309537,19.934402332361515,,,-0.0153956073334111,0.1553746296271428,,0,,
2024-05-30 04:00:00,80.32438124273082,81.0006558295312,80.23865240572623,80.96255493164062,4901000,0.0145621108243998,,,,,,,,0,0,-0.104675062648468,-0.0462630548265799,0,52.98553875853944,19.420632439153547,,,-0.0010576890492094,0.1586899141578915,,0,,
2024-05-31 04:00:00,81.6578846086774,82.57228436832659,81.09590544160979,82.55323028564453,5354000,0.0196470498657925,0.0186882549958991,,,,,,,0,0,0.0418830210045797,-0.028633839660348,1,72.59230011769102,20.3660568140605,,,0.0,0.1603472857955444,,0,,
2024-06-03 04:00:00,82.70563244731356,82.84850899694229,81.8579074577205,82.32463073730469,5413700,-0.0027691169388388,0.0157480448378826,,,,,,,0,0,0.1379945696286881,0.0046918421974592,1,68.1910097646983,21.584609078225817,,,-0.0027691169388388,0.1597729489451697,,0,,
2024-06-04 04:00:00,81.94361301546003,83.33426280830582,81.94361301546003,83.05803680419922,4294400,0.0089087076410316,0.0310982701662398,,,,,,,0,0,0.2702283800735756,0.0577991497726824,1,73.70028341281561,23.244687522023987,,,0.0,0.1610163447537691,,0,,
2024-06-05 04:00:00,82.95327320312127,83.10567678624881,82.41034815548434,82.85802459716797,3256000,-0.0024081017891472,0.0383147172791338,,,,,,,0,0,0.3547954528803529,0.1171984103942165,1,70.13279715032779,24.786188934122286,,,-0.0024081017891472,0.1587419079442641,,0,,
2024-06-06 04:00:00,82.66753205225513,83.1056814779783,82.18175468736507,82.99137878417969,4098000,0.0016094299575695,0.0250587923547134,,,,,,,0,0,0.4276463943238582,0.1792880071801449,1,71.13599050707896,25.59038752853097,,,-0.000802547502738,0.1590003667087399,,0,,
