Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-09-16,88.61201085569802,88.81896150526039,88.5179443359375,88.5179443359375,5682.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,0.1609932958590582,,,,0,,
2024-09-17,88.55557035415323,88.8659963213981,88.4050653613412,88.45209503173828,3886.0,-0.0007439090988072,,,,,,,,,0,0,-0.0052529359475101,-0.001050587189502,0,0.0,7.142857142857142,,,-0.0007439090988072,,0.1608078217761796,,,,0,,
2024-09-18,88.4238751934928,88.52735051520487,88.15107727050781,88.15107727050781,21720.0,-0.0034031727696496,,,,,,,,,0,0,-0.0333214343983172,-0.007504756631265,0,0.0,13.775510204081632,,,-0.0041445502172686,,0.160737265792992,,,,0,,
2024-09-19,88.1604927930302,88.29218736218694,87.90650528335951,88.08053588867188,7103.0,-0.0008002327824022,,,,,,,,,0,0,-0.0605599245059664,-0.0181157902062053,0,0.0,19.934402332361515,,,-0.0049414663947188,,0.1579139526277237,,,,0,,
2024-09-20,88.00057893216064,88.13227350123934,87.7371826171875,87.7371826171875,1707.0,-0.0038981741882037,,,,,,,,,0,0,-0.1086004848567938,-0.036212729136323,0,0.0,25.653373594335694,,,-0.0088203778861707,,0.1575707365218434,,,,0,,
2024-09-23,87.87827671923522,88.01938007887836,87.78421020507812,87.78421020507812,5400.0,0.0005360052202247,-0.0082891004345373,,,,,,,,0,0,-0.1412499996605305,-0.0572201832411645,0,3.4755812700745,30.963846909026003,,,-0.0082891004345373,,0.1572622292220713,,,,0,,
2024-09-24,87.90650918190178,88.2211695059442,87.7654129778448,88.17460632324219,3762.0,0.004447224816992,-0.003137163776579,,,,,,,,0,0,-0.1340777069647885,-0.0725916879858893,0,26.357540321374643,32.337702578920286,,,-0.0038787391107084,,0.1575109286525315,,,,0,,
2024-09-25,88.24514698483537,88.32040307186456,87.90650177001953,87.90650177001953,10865.0,-0.0030406095859368,-0.0027745038184587,,,,,,,,0,0,-0.1483176960560825,-0.087736889599928,0,22.42578066815912,32.36345383210067,,,-0.0069075549653239,,0.1573791106910722,,,,0,,
2024-09-26,87.94412915876582,88.07582372167865,87.70895927116213,87.91120910644531,728.0,5.35493544959742e-05,-0.001922408628855,,,,,,,,0,0,-0.1574086384947008,-0.1016712393788825,0,22.64396923570196,33.348131387529705,,,-0.0068543755059374,,0.1567659924005887,,,,0,,
2024-09-27,87.54904294971861,89.35514591208621,87.54904294971861,88.15107727050781,13097.0,0.0027285276417032,0.0047174372480844,,,,,,,,0,0,-0.1436025587878617,-0.1100575032606784,0,32.9871625388149,33.7481745807733,,,-0.0041445502172686,,0.1574220746875303,,,,0,,
