Date,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,ret_252d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_mom_126d,rs_positive,score,score_pct
2024-06-03,3281.8297453570194,3293.82455444688,3247.112835958791,3249.46875,104487.0,,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,,,,,0,,
2024-06-04,3193.118296692,3215.5914824120823,3184.122189423185,3195.117431640625,495270.0,-0.0167262166652241,,,,,,,,,0,0,-4.335717703881983,-0.8671435407763965,0,0.0,7.142857142857142,,,-0.0167262166652241,,6.194055984186397,,,,0,,
2024-06-05,3227.85327644278,3260.339219458772,3223.855006533119,3260.589111328125,19544.0,0.0204911653760035,,,,,,,,,0,0,-2.4604255856538657,-1.1857999497518903,0,8.480361107571099,7.583537535444432,,,0.0,,6.2467359027023805,,,,0,,
2024-06-06,3275.832165660004,3279.580543300167,3265.690559021338,3276.706787109375,115123.0,0.004943179048612,,,,,,,,,0,0,0.3225999320966366,-0.8841199733821852,1,10.492724005873852,7.443934211891921,,,0.0,,6.277730620421769,,,,0,,
2024-06-07,3277.58133128268,3283.3288435287536,3267.085874137676,3273.7080078125,43794.0,-0.0009151808482443,,,,,,,,,0,0,2.260137816257611,-0.2552684154542259,1,10.446698577456472,7.542684303385146,,,-0.0009151808482443,,6.279619966398754,,,,0,,
2024-06-10,3268.58516202293,3281.5795372847947,3265.086676375505,3280.330078125,38928.0,0.0020228042014427,0.0094973457199734,,,,,,,,0,0,4.2806515929787565,0.6519155862323707,1,11.371222843469766,7.485994701945976,,,0.0,,6.272941055634274,,,,0,,
2024-06-11,3272.58385390643,3276.832015598276,3250.84326171875,3250.84326171875,108003.0,-0.0089889784576508,0.0174409333210363,,,,,,,,0,0,3.462668182298785,1.2140661054456534,1,10.834836329291107,7.443311710707757,,,-0.0089889784576508,,6.201618863083846,,,,0,,
2024-06-12,3273.3335696150616,3278.581298828125,3261.0917965382337,3278.581298828125,124132.0,0.0085325667453772,0.005518078753772,,,,,,,,0,0,4.995058291689929,1.970264542694509,1,14.901382493881757,7.276817068711871,,,-0.0005331107709364,,6.203584053882071,,,,0,,
2024-06-13,3260.5581102492047,3263.307105360168,3250.311855744704,3254.560302734375,20506.0,-0.0073266434180955,-0.0067587629329926,,,,,,,,0,0,4.222520275424813,2.420715689240569,1,14.293433649949437,7.795372311094982,,,-0.0078558482765108,,6.145757211618808,,,,0,,
2024-06-14,3275.0531346116163,3291.547106903441,3264.0571530837333,3288.17333984375,114040.0,0.010327981042826,0.0044186384359048,,,,,,,,0,0,6.250517436359587,3.1866760386643733,1,19.257570151861277,7.990864980290691,,,0.0,,6.205456283922948,,,,0,,
2024-06-17,3301.793186372508,3304.5102108714163,3294.935585420849,3297.044921875,12829.0,0.00269802748041,0.0050954761721886,,,,,,,,0,0,8.47587768247422,4.244516367426343,1,20.565299534995415,8.796330287727827,,,0.0,,6.173067359028742,,,,0,,
2024-06-18,3316.2877016562825,3339.279296875,3314.038523863147,3339.279296875,43362.0,0.0128097663212856,0.0272040292430133,,,,,,,,0,0,13.49192627777802,6.093998349496679,1,26.655522189414956,10.812787532310706,,,0.0,,6.236299024547267,,,,0,,
