,open,high,low,close,volume,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,sma20,sma50,sma200,trend_sma,above_sma200,macd,macd_signal,macd_bullish,rsi,adx,vol_21,sharpe_63,drawdown,calmar_63,rs_ratio,rs_mom_21,rs_mom_63,rs_positive,score,score_pct
2024-05-28,48.012632500051865,48.41066620495309,47.04740323302138,47.3857307434082,3388200,,,,,,,,,0,0,0.0,0.0,0,,0.0,,,0.0,,0.0916157723138024,,,0,,
2024-05-29,46.58966790580756,47.96288003507325,46.37074898487121,47.36582946777344,1875200,-0.0004199845675595,,,,,,,,0,0,-0.0015875661474993,-0.0003175132294998,0,0.0,7.142857142857142,,,-0.0004199845675595,,0.0922231049230941,,,0,,
2024-05-30,47.76386120854592,48.91815436924856,47.59469935547903,48.75894165039063,1423100,0.0294117552309525,,,,,,,,0,0,0.108318162306368,0.0214096218776737,1,84.3375664234892,8.10738211475994,,,0.0,,0.0955695169385798,,,0,,
2024-05-31,48.75894344260792,49.24653454724355,46.848390746087205,48.04248428344727,1919700,-0.0146938662467382,,,,,,,,0,0,0.1360389497741039,0.0443354874569597,1,57.485895664790085,8.954765836497211,,,-0.0146938662467382,,0.0933152971881337,,,0,,
2024-06-03,49.15697542760307,49.15697542760307,47.63449976780499,47.89322280883789,1134900,-0.0031068642022912,,,,,,,,0,0,0.1443003157725968,0.0643284531200871,1,53.65333507384521,9.741622149538964,,,-0.0177550786019943,,0.0929495993376942,,,0,,
2024-06-04,47.73401187766585,47.9031737373515,47.0374547819344,47.17676544189453,1723400,-0.0149594728632701,-0.0044098782109156,,,,,,,0,0,0.0919751536987405,0.0698577932358178,1,39.90188613921244,11.832842608431989,,,-0.0324489448487327,,0.0914568754984345,,,0,,
2024-06-05,47.36583077265957,48.719140874038,47.12701357590509,48.29125595092773,1006100,0.0236237160092263,0.0195378502509688,,,,,,,0,0,0.1388367322395609,0.0836535810365664,1,57.9545544224241,11.198592513947656,,,-0.0095917934974119,,0.0925178694124723,,,0,,
2024-06-06,47.923075648873855,47.923075648873855,47.08720789586143,47.27627182006836,806300,-0.0210179692135314,-0.0304081626905122,,,,,,,0,0,0.0930020641646436,0.0855232776621819,1,44.76601839876229,10.70285278962863,,,-0.0304081626905122,,0.0905749945011235,,,0,,
2024-06-07,46.10208147149987,47.04740491148689,45.534882093204445,45.71399688720703,1495400,-0.0330456457904989,-0.0484672562414202,,,,,,,0,0,-0.0685940614689144,0.0546998098359626,0,32.50468142096618,12.710606963184246,,,-0.0624489511076007,,0.0876885050593296,,,0,,
2024-06-10,45.27616023989168,47.326027322782245,44.99753893003631,47.02750015258789,837400,0.0287330654683672,-0.0180760994035724,,,,,,,0,0,-0.0896381266332753,0.025832222542115,0,45.91711503571665,15.093229592741348,,,-0.035510235439839,,0.0899301989206021,,,0,,
2024-06-11,46.7687812620929,47.7240575853591,46.20158570790793,47.59469985961914,629300,0.012061021852977,0.0088589036109174,,,,,,,0,0,-0.0598574246868039,0.0086942930963312,0,50.49217996436527,16.404006528317343,,,-0.023877503312506,,0.0907961918398281,,,0,,
2024-06-12,49.34604068100027,49.6843681927874,47.79371378057744,48.05243682861328,1483300,0.0096173937506536,-0.0049453905807943,,,,,,,0,0,0.0006718000022587,0.0070897944775167,0,53.88269741494114,15.839248283421384,,,-0.0144897489129912,,0.0909226594340396,,,0,,
2024-06-13,48.11213975981845,48.15194389009992,46.53991457300874,46.88819122314453,686800,-0.0242286485828224,-0.0082087817415223,,,,,,,0,0,-0.0447869674155185,-0.0032855579010903,0,45.37153374575029,15.48008124096908,,,-0.0383673304613475,,0.0885414451592231,,,0,,
2024-06-14,46.56976459944747,47.03745362864439,45.49507968043988,45.574684143066406,902700,-0.0280136009902161,-0.0030474855323712,,,,,,,0,0,-0.1846736096161336,-0.0395631682440989,0,38.06603670123883,16.02390070118399,,,-0.0653061243649597,,0.0860087397232661,,,0,,
2024-06-17,45.42542444629038,45.63439043154002,44.00245908704259,44.70896530151367,1607300,-0.0189956081502419,-0.0493016818574532,,,,,,,0,0,-0.3612270561408621,-0.1038959458234516,0,34.16179959674781,17.489261767595348,,,-0.0830612029669539,,0.0837087525275068,,,0,,
2024-06-18,44.3208850328515,45.05724245473137,44.20147264341362,44.88808059692383,634000,0.0040062500709245,-0.0568680813342347,,,,,,,0,0,-0.4811474586999935,-0.17934624839876,0,35.63276965342061,18.849954186405892,,,-0.0793877168463067,,0.0838310918420408,,,0,,
2024-06-20,43.88304681951524,43.92285094898568,43.08698320976011,43.55467224121094,1515500,-0.0297051764740474,-0.0936011758039314,,,,,,,0,0,-0.6759877858479229,-0.2786745558885926,0,30.219831117782107,20.709476416403454,,,-0.1067346671815629,,0.0815624506736162,,,0,,
2024-06-21,42.58944524493383,43.52482335759768,42.58944524493383,43.01733016967773,1044600,-0.0123371855161105,-0.0825551370716152,,,,,,,0,0,-0.8638017938969682,-0.3957000034902677,0,28.35078119413421,22.670249332102347,,,-0.1177550473076542,,0.0806643375391649,,,0,,
2024-06-24,42.84816755378951,43.45516346818542,42.11180631603306,42.7486572265625,1595300,-0.006245690796139,-0.0620086999974052,,,,,,,0,0,-1.0225382253645705,-0.5210676478651283,0,27.43703859198861,24.705395561268997,,,-0.1232652764886249,,0.0804219640190153,,,0,,
2024-06-25,42.1416559771458,42.23121337041388,41.18637964624006,41.44510269165039,971700,-0.0304934615373632,-0.0730024188180614,,,,46.17024097442627,,,0,0,-1.2392387744519553,-0.6647018731824936,0,23.48252094831841,26.97123882814707,,,-0.1499999530584899,,0.0776705136283822,,,0,,
2024-06-26,41.12667780952161,41.41524826205357,40.6987929020578,41.04706954956055,652400,-0.0096038642985443,-0.0855686185794832,,,,45.85330791473389,,,0,0,-1.4266479592945132,-0.8170910904048976,0,22.41993201556909,29.25464042831265,,,-0.1581632381630724,,0.0768287002579672,,,0,,
2024-06-27,40.94756151799858,42.04214848078281,40.79829793401408,41.85308456420898,1598800,0.0196363595134421,-0.039067856315813,-0.1167576418554834,,,45.57767066955567,,,0,0,-1.4929229267713495,-0.952257457678188,0,29.38793112388976,30.53581067901088,0.3178225612274872,,-0.1416326288560105,,0.078214021052012,-0.1462821403271779,,0,,
2024-06-28,41.41524743132534,41.81328113128518,39.81316729308649,40.012184143066406,2409000,-0.0439848207201634,-0.0698589618360276,-0.1552521175568195,,,45.140332794189455,,,0,0,-1.674686847401084,-1.0967433356227674,0,24.07036945413037,32.144843243678245,0.3434898683907422,,-0.1793877637878169,,0.0750691965108766,-0.1860044554618097,,0,,
2024-07-01,39.8131675371744,40.042039383409424,38.94744859977446,39.04695892333984,1031900,-0.0241232824550476,-0.0865921538448361,-0.1991836245480317,,,44.69055652618408,,,0,0,-1.8750077503524096,-1.252396218568696,0,21.839056713929292,33.958125206797746,0.3196950906963414,,-0.1991836245480317,,0.0731078249650599,-0.2350298787002918,,0,,
2024-07-02,38.81808590889927,39.66390655206241,38.4897113408425,38.78823471069336,1241100,-0.0066259759986539,-0.0641057159569371,-0.1926263745678614,,,44.23530712127685,,,0,0,-2.031225685578356,-1.408162111970628,0,21.2698944218928,35.79787310712653,0.3195282620471179,,-0.2044898146311056,,0.0721379610624684,-0.2269438855557567,,0,,
2024-07-03,38.897697231194414,40.40026712890064,38.88774809631848,40.3405647277832,1579200,0.0400206410182901,-0.0172120648204692,-0.1576978461274268,,,43.89349708557129,,,0,0,-2.0066381897558685,-1.527857327527676,0,32.616981107861704,36.57305514529339,0.3631088366478316,,-0.1726529870760634,,0.0746916386792366,-0.1964286106508621,,0,,
2024-07-05,40.380366927013846,40.45002225560523,39.71366104429971,39.81316757202149,1213300,-0.0130736185603888,-0.0487399438638255,-0.1560852636016865,,,43.46959266662598,,,0,0,-2.0065783785054947,-1.62360153772324,0,30.983148717115057,37.23088764332575,0.3627047285466427,,-0.1834694063401081,,0.07329249308591,-0.1986114473464106,,0,,
2024-07-08,39.80322009482517,40.5097263404849,39.80322009482517,40.251007080078125,1344400,0.0109973542613655,0.0059687553210738,-0.1664949215448007,,,43.11832942962646,,,0,0,-1.9487371596067435,-1.688628662099941,0,33.94152968294543,37.762716499808754,0.3513820509446775,,-0.1744897301363871,,0.0740131182078628,-0.2000127253483298,,0,,
2024-07-09,40.10174383029835,40.88785834493697,39.87287576830183,40.52962875366211,679400,0.0069221044092058,0.0379714546588165,-0.142706749214145,,,42.85911102294922,,,0,0,-1.8589859040627768,-1.7227001104925084,0,35.82664674243718,37.748030616865535,0.3520705715099905,,-0.1687754618575194,,0.0744530406634199,-0.1779956369470567,,0,,
2024-07-10,40.53957847567004,41.26598673562195,40.2609533734375,41.18637847900391,924300,0.0162041880357086,0.0618265766977381,-0.0990422784377045,,,42.56705493927002,,,0,0,-1.7150926527795465,-1.721178618949916,1,40.16136779811385,37.23990793553912,0.3475956097381454,,-0.1553061431415636,,0.0749181537384101,-0.1456331284502923,,0,,
2024-07-11,42.38047769250978,43.22629458009125,42.26106909805928,43.05713272094727,1716200,0.0454216736462282,0.067340851857067,-0.0844265040403626,,,42.340176582336426,,,0,0,-1.433576602954993,-1.6636582157509316,1,50.43223828194968,34.72136708398924,0.3718008368345713,,-0.1169387344443658,,0.0790022676048041,-0.1215157027001141,,0,,
2024-07-12,43.37555905213459,44.51990314300847,43.37555905213459,44.28108215332031,1349800,0.0284261713455338,0.1122220324021299,-0.0696215695460285,,,42.151608848571776,,,0,0,-1.099041548197107,-1.5507348822401668,1,55.780040701786376,33.082167456443386,0.3847657459565118,,-0.0918366836010774,,0.0807387454500373,-0.1107694737630949,,0,,
2024-07-15,42.48993839084287,42.559593722630126,41.42520255245943,41.68392181396485,2084200,-0.0586516908137647,0.035599475338244,-0.1325326130152933,,,41.89139537811279,,,0,0,-1.0315976258345572,-1.4469074309590448,1,44.747718994141685,31.31239245308178,0.426621089707368,,-0.1451019976429103,,0.0757948365795461,-0.166381218374591,,0,,
