etf,close,ret_1d,ret_5d,ret_21d,ret_63d,ret_126d,vol_21,sharpe_63,rsi,adx,rs_positive,rs_mom_21,trend_sma,macd_bullish,above_sma200,drawdown,score,date,score_pct,rs_mom_63,calmar_63,ret_252d,_momentum,_trend,_risk,_alpha_quality,macd,macd_signal,macd_hist,ml_prob
IWMO.L,116.4499969482422,-0.0037642436795598,0.0562357999840561,0.0897435549608414,0.1575546591901633,0.2765840318999351,0.2336331142725214,2.268947738983811,66.09047115183817,30.017656106916988,1,0.036712807491293,1,0,1,-0.0037642436795598,0.671747,2026-05-28,,0.0496926934194856,5.427294090237084,,,,,,,,,
IWVL.L,79.16999816894531,-0.0005049983081641,0.0756793452486648,0.1627258397264577,0.1916013735665604,0.4329411433293268,0.23203455145118,3.0237449160238064,74.67929085294662,39.448774797549085,1,0.1061435180397118,1,1,1,-0.0005049983081641,0.82772,2026-05-28,,0.0805669048721413,8.768615274100577,,,,,,,,,
IWQU.L,86.4800033569336,-0.0013856249342009,0.0207743403077333,0.0298916529682224,0.0435622117859826,0.1343127725614781,0.1129065404683143,1.1539050099172037,64.7176171271103,25.83257330099576,0,-0.0202264908105826,1,1,1,-0.0013856249342009,0.626672,2026-05-28,,-0.0536778370303567,2.0420689813618136,,,,,,,,,
MVOL.L,74.37000274658203,-0.0005375744329886,-0.0060143938796797,0.0150130497326796,-0.020545206799998,0.0229711948891659,0.0851465113552291,-0.8037667296043367,54.30068756222756,16.52199905214525,0,-0.0343810489739691,0,1,1,-0.0344065698777583,0.383044,2026-05-28,,-0.1118116697175901,-1.4223755876086506,,,,,,,,,
XDWT.DE,120.37999725341795,-0.0105211768055377,0.0219014782242967,0.1185652683626339,0.2602596470270717,0.2060915759741253,0.2293582347817848,4.423451670942167,69.42023967189675,43.86607313555441,1,0.0659652485631629,1,1,1,-0.0105211768055377,0.788451,2026-05-28,,0.1428275397563003,9.335467700493348,,,,,,,,,
RBOT.L,20.57999992370605,-0.0120019203512085,0.0721542198958871,0.094098910580431,0.2510637671258446,0.3575197975492832,0.3054882059271149,2.967836885081275,64.96576419327764,32.37568632316253,1,0.0408562162147976,1,0,1,-0.0120019203512085,0.797988,2026-05-28,,0.1344885400682558,6.664601121251927,,,,,,,,,
WTAI.L,118.8499984741211,-0.0130376990424927,0.1008706880511143,0.169783467116821,0.3492649112721804,0.5371184550337871,0.3661644458179733,3.765749959789107,69.20095607394707,36.78216060620471,1,0.1128576965019592,1,1,1,-0.0130376990424927,0.868413,2026-05-28,,0.2235392148484505,9.526693255156031,,,,,,,,,
DGTL.L,10.795000076293944,-0.0009255186116973,0.029075339545338,0.0619773848308082,0.1280042236712133,0.0212866970639458,0.1613789957086662,2.4215740683657105,67.96620643287253,22.30006751633625,1,0.0102978366866965,1,1,1,-0.0970305190142161,0.630789,2026-05-28,,0.0228957935881577,2.786120872667305,,,,,,,,,
ECAR.L,14.444000244140623,0.0015254689301011,0.1724026462605126,0.221996668110356,0.4220735286026251,0.688961665905764,0.4393494222606665,3.813349081653818,74.00055469627652,38.08016976090912,1,0.1625300198148138,1,1,1,,0.872988,2026-05-28,,0.2895634608941722,10.0,,,,,,,,,
BTEC.L,8.694999694824219,0.0095790423526616,0.0416292127899637,0.0154744169137772,-0.0048641482097718,0.0693311959301139,0.2050607861063254,0.0327427577026891,54.82949371693437,10.95628789652124,0,-0.0339421335397618,1,1,1,-0.0239932533326282,0.481798,2026-05-28,,-0.0975917860200384,-0.2456265918595319,,,,,,,,,
IGLN.L,86.11250305175781,-0.0147874348788985,-0.0141670915166634,-0.0592396394101657,-0.1481599943487083,0.0885847847474998,0.2069708931582691,-2.0918878932485265,35.40207298644484,24.392044180975425,0,-0.1050203415622362,0,0,1,-0.1627573244671811,0.265531,2026-05-28,,-0.2275351986228067,-3.414339765105248,,,,,,,,,
PHAU.L,412.010009765625,-0.0148250443942803,-0.014023465240473,-0.0601854033674277,-0.1495391291546425,0.0873845774676531,0.2064397288445431,-2.1113676299320563,35.29801765712236,25.433571131913936,0,-0.1059200813247644,0,0,1,-0.1648896911004415,0.264636,2026-05-28,,-0.2287858244291444,-3.4128205168668964,,,,,,,,,
PHAG.L,67.88999938964844,-0.0194973789106295,0.0025103095965883,-0.015087783416842,-0.1462524867250736,0.4927440649290335,0.6260677794522688,-0.7142588872934813,44.917756473258045,13.860399608225908,0,-0.063017069898533,1,0,1,-0.3454493001288434,0.428627,2026-05-28,,-0.2258054342447063,-1.4368276829137283,,,,,,,,,
CSPX.L,812.9299926757812,0.0056036221238391,0.0185305557369634,0.0575386753822995,0.1073982249262117,0.1554687041157327,0.1163385138680967,2.8257184381972023,70.94712189890821,46.30906559302116,0,0.0022792749399644,1,0,1,,0.526525,2026-05-29,,-0.0012995056983208,5.255896372308113,,,,,,,,,
VUAA.L,145.74000549316406,0.0053807860318086,0.018733454356957,0.0571594722756791,0.1027542482956824,0.1346932631806043,0.1151897804265074,2.719485157386153,71.07154903379457,45.75818114258029,1,0.001919886273048,1,0,1,,0.592555,2026-05-29,,0.0017409178500846,5.027282923041311,,,,,,,,,
CNDX.L,1734.4000244140625,0.0104870658028246,0.0329958453925327,0.1102292143288141,0.2233036850630816,0.2042772415058062,0.1823751912130356,4.19006306744948,72.92551314342374,29.776010914928783,1,0.0522165835234238,1,0,1,,0.683366,2026-05-29,,0.1032291432785803,8.28193171817607,,,,,,,,,
VWCE.DE,162.82000732421875,0.0038225054725149,0.0181341244902326,0.0650183289111325,0.0874967004856273,0.1448460548917283,0.1118113789690155,2.4733755730577545,71.30687230657634,40.91557260813552,0,0.0044565619212451,1,1,1,,0.595279,2026-05-29,,-0.0121190241732699,5.3440266174253015,,,,,,,,,
VWRP.L,141.1999969482422,0.0044102653941675,0.022151422991993,0.0624529979905241,0.0858197803621345,0.142949618761863,0.1019852742350153,2.515425991751163,74.62728689103533,48.38379702681743,0,0.0069368102294535,1,1,1,,0.58983,2026-05-29,,-0.0207598974231145,4.836778932045386,,,,,,,,,
IWDA.L,143.52000427246094,0.0040576593056407,0.0167186210621008,0.0489694239846469,0.0739299979642007,0.1370622950756255,0.1236646221057562,1.8136704139655029,67.85908222437185,43.119812067377225,0,-0.0058422087254081,1,0,1,,0.495788,2026-05-29,,-0.0244430039330547,3.5591843562004364,,,,,,,,,
SWRD.L,52.4900016784668,0.0044011359418436,0.0174452708512691,0.049800033569336,0.0742939218741265,0.1381180159173458,0.1199235709538346,1.8700149979338103,68.66643384880359,30.199710527124264,0,-0.0050550008514274,1,1,1,,0.571586,2026-05-29,,-0.024112415796922,3.5769817475334342,,,,,,,,,
XDWD.DE,134.77000427246094,0.0023428093943433,0.0134225939310212,0.060387922247469,0.0866357799990833,0.1284906914681236,0.0960447579924097,2.640098234508487,71.45646797483634,43.0403316923874,0,8.946115741514937e-05,1,1,1,-0.0028485406408431,0.597473,2026-05-29,,-0.0129010835303018,5.301223727234473,,,,,,,,,
WSML.L,10.355999946594238,0.0019349364583141,0.0312686850652434,0.0411179667474737,0.049665493858003,0.1988886900380553,0.1617244563314508,1.078778035693298,64.68908163442156,17.869999682244746,0,-0.0132834050145667,1,1,1,,0.552511,2026-05-29,,-0.0464848565507943,2.198998296586087,,,,,,,,,
IUIT.L,50.86000061035156,0.0186260825053385,0.0381710322068984,0.1299711732275197,0.2636024996360637,0.2377707573979735,0.2458440674816843,4.069325141278148,70.91081428380059,41.62729647162552,1,0.0709269689792901,1,0,1,,0.705729,2026-05-29,,0.1478553174829313,8.013896727614961,,,,,,,,,
IUHC.L,12.100000381469728,0.0079133915971008,0.026728938322964,0.0444540648793239,-0.0438561330076897,-0.0277219222028566,0.1452794433493961,-0.9846941981878652,62.27789187717482,12.825196134536132,0,-0.0101216274885479,0,1,1,-0.0539483645380192,0.37115,2026-05-29,,-0.1314398140855873,-1.745337358607152,,,,,,,,,
IUFS.L,15.104999542236328,-0.0036279885045757,-0.0062500176461122,-0.0104815458557401,0.0175142654449784,-0.0036279885045757,0.1069145945706244,0.5111132252579581,46.704064511238045,12.472002684445933,0,-0.0621866964809606,1,0,0,-0.0859304150725445,0.389564,2026-05-29,,-0.07569100208163,0.5022530343031725,,,,,,,,,
IUES.L,11.949999809265137,0.0012567565245984,-0.0542145158059343,0.0012567565245984,0.0423026297620914,0.2999727669834169,0.2774399817774714,0.6982587206969976,44.82142402658172,14.611085973429612,0,-0.0510617537505788,0,0,1,-0.1004892776424855,0.408182,2026-05-29,,-0.0531732753429625,1.167772205429509,,,,,,,,,
IUCD.L,17.309999465942383,-0.004600340800108,0.0325082073447886,0.0340501614466954,0.065230736365685,0.0764925092084729,0.2059367312340598,1.1731041510109288,60.31800951726272,17.564471248390415,0,-0.0199818974074997,1,1,1,-0.0145175667726739,0.525963,2026-05-29,,-0.0323454049546635,1.7559810733910897,,,,,,,,,
IUCS.L,10.125,-0.0107474020876476,-0.0370899030517305,0.0049627981817808,-0.0528530965913323,0.1056510734107902,0.1912400550603942,-1.2412137973913608,46.1844797073994,20.251091853963207,0,-0.0475493632995012,1,0,1,-0.060760644637851,0.475685,2026-05-29,,-0.1396126473093732,-2.325537276127148,,,,,,,,,
IUIS.L,14.71500015258789,-0.0013572788975459,0.0190443615094129,0.0120357765607972,-0.008423180506383,0.1641613728563926,0.1817133992477453,-0.0629331312242701,55.27808711127809,13.81059234431755,0,-0.0408459681363655,1,1,1,-0.0167056463381838,0.505773,2026-05-29,,-0.0992525534918016,-0.3232124706052253,,,,,,,,,
IUUS.L,11.085000038146973,-0.0067204131084758,0.0077272761951794,-0.0310314296553876,-0.0339869568939225,0.0259139032913371,0.1483336420687667,-0.719414441977039,45.78924546672254,16.75980559286444,0,-0.0816627904662377,0,1,1,-0.058598692376809,0.367182,2026-05-29,,-0.1224746638230437,-1.6251636283104511,,,,,,,,,
IUMS.L,11.3149995803833,-0.0026443971740306,0.0291041107917162,-0.0156590088706231,-0.0435334189893569,0.1792599547146347,0.1939140338761354,-0.7683301500387077,50.92801599630346,14.400149528405544,0,-0.0670936223432315,1,0,1,-0.0443412639728589,0.406655,2026-05-29,,-0.1311466609760641,-1.5132054748579518,,,,,,,,,
IUCM.L,14.904000282287598,-0.0036101016283488,0.0074354882243394,0.0134638888757387,0.0714594137871551,0.071767592053985,0.1412040881891166,1.785390512842953,54.94398159868104,8.920947639467231,0,-0.0394924787473981,1,0,1,-0.0128493373927763,0.454684,2026-05-29,,-0.0266872802665755,2.9444926302663967,,,,,,,,,
SMEA.L,8748.0,-0.0025085518814138,0.0132036136205697,0.03796867584243,0.0033260695033834,0.1156740211707689,0.1357683328601717,0.1628685558927027,63.11554670235317,12.101516718456256,0,-0.0162681365221318,1,1,1,-0.0385883593869985,0.505123,2026-05-29,,-0.0951563592893092,0.1259633087390679,,,,,,,,,
IJPA.L,79.44000244140625,0.0055696511570411,0.0184615697616186,0.0589177018944635,0.0113303546157981,0.1839046832772195,0.1668653262268472,0.2966854640753291,59.587258013579046,13.806032698194338,0,0.0035862433988109,1,0,1,-0.0072481157959459,0.461857,2026-05-29,,-0.0813084608395539,0.373109273810725,,,,,,,,,
EIMI.L,55.83000183105469,0.0026939929069103,0.0468779282610902,0.0717988417644683,0.0851312148331442,0.2858130858002941,0.2816607614900164,1.2085823552857111,64.15000976735908,22.13755073277384,0,0.0157943071130213,1,1,1,,0.690685,2026-05-29,,-0.0142678291063198,2.6899381705315566,,,,,,,,,
XMEM.DE,73.69000244140625,0.0023941358460637,0.0438268703693516,0.0956317300125992,0.1031436987257312,0.2808969929602156,0.2498077321563938,1.580017417559012,66.63729903206348,25.3628270581399,1,0.0333291463494715,1,1,1,,0.711026,2026-05-29,,0.0020946942529935,3.8903858016580894,,,,,,,,,
IWMO.L,117.11000061035156,0.0056677001237082,0.0371977398992118,0.0965355549062794,0.1630747618513615,0.2633225940205626,0.2330279430971035,2.3380588421337967,67.2656617154674,30.36745197414423,1,0.0392384567118142,1,1,1,,0.736634,2026-05-29,,0.0565360154049956,5.617445373002154,,,,,,,,,
IWVL.L,80.05999755859375,0.0112416244819055,0.0637788371793381,0.1675659605498993,0.2051783409724898,0.4268400764163194,0.2324300727120447,3.205820798635858,76.38284427151416,40.044033217760784,1,0.1065573218506645,1,1,1,,0.81978,2026-05-29,,0.094782866921331,9.389963657755253,,,,,,,,,
IWQU.L,86.66999816894531,0.0021969797020884,0.0123817025001349,0.0319085649879726,0.0424584893578479,0.1251460410543243,0.1128504258690096,1.1275163031354296,65.74114561831027,25.863864782727287,0,-0.0220115893666015,1,1,1,,0.5406,2026-05-29,,-0.0530316926333513,1.990329704540876,,,,,,,,,
MVOL.L,74.22000122070312,-0.0020169627583589,-0.0056269851605004,0.0106208980578288,-0.0231640176160884,0.0206270623600175,0.085446737325075,-0.9132022361536424,52.452995238976975,16.78189923106316,0,-0.0421869152176349,1,1,1,-0.0363541358660308,0.45611,2026-05-29,,-0.1126431160028749,-1.6036798017561962,,,,,,,,,
XDWT.DE,122.37999725341795,0.0166140558700105,0.0372944038929439,0.1517033200933015,0.2673985122996332,0.2172269359360792,0.2225779155686887,4.507585923272089,72.47626228860145,43.68113911290013,1,0.0862122517994052,1,1,1,,0.789646,2026-05-29,,0.1513036118020434,9.591537540483714,,,,,,,,,
RBOT.L,20.88500022888184,0.0148202286835026,0.0492338361431869,0.105904155454618,0.2431548319841492,0.3405006631035894,0.3075712081626847,2.8976377489136627,67.36863055368485,32.53351168214621,1,0.0481175212636584,1,0,1,,0.708161,2026-05-29,,0.1292806754961246,6.454654864901716,,,,,,,,,
WTAI.L,122.58000183105467,0.0313841262500795,0.0928055971475569,0.2110254925187915,0.3616974716972079,0.5157660154306785,0.3724398440104143,3.850172922247343,72.71846019833849,37.72143089447209,1,0.1477459697979983,1,1,1,,0.862491,2026-05-29,,0.2369646974747832,9.865808882643524,,,,,,,,,
DGTL.L,10.875,0.0074108312311862,0.0254597330898833,0.0625305681280821,0.1372549019607842,0.0125698539812706,0.16155169774188,2.576766313997749,70.07803502288806,22.926608100531617,1,0.0070103271069337,1,1,1,-0.0903387645837187,0.631773,2026-05-29,,0.0330812790614072,2.987469758897065,,,,,,,,,
ECAR.L,14.87600040435791,0.0299086231594694,0.1560460342771359,0.2718878486841114,0.4284617857172295,0.6918002991064442,0.4379479854640375,3.8503471653463865,76.59134780499406,38.88656257785848,1,0.2054280949330087,1,1,1,,0.872496,2026-05-29,,0.2976133372867924,10.0,,,,,,,,,
BTEC.L,8.699999809265137,0.0005750563101105,0.0265486038546221,0.0081112043911895,-0.0122055154914284,0.0494571591433956,0.2034414643551402,-0.0938024036253411,55.02627781751928,10.490496165912443,0,-0.0445654702597106,1,1,1,-0.0234319944942467,0.47214,2026-05-29,,-0.1026884230206579,-0.6163461808226629,,,,,,,,,
IGLN.L,86.9175033569336,0.0093482395313946,-0.0126657524017653,-0.0427588057746111,-0.1284500006617458,0.0926490799840789,0.210191642542826,-1.773190930041279,39.48826278451777,26.10027079999173,0,-0.0927773778636911,0,0,1,-0.1549305793903946,0.280866,2026-05-29,,-0.208284803582777,-2.9601239323415087,,,,,,,,,
PHAU.L,415.8800048828125,0.0093929638248084,-0.01225537611008,-0.0422587238082293,-0.129685048507206,0.091548569246227,0.2091515769586997,-1.7903446499682152,39.44038227971844,27.034422641643573,0,-0.0923034266008735,0,0,1,-0.1570455301792234,0.280295,2026-05-29,,-0.2094067198793697,-2.95970557524496,,,,,,,,,
PHAG.L,68.02999877929688,0.0020621504036981,-0.017759216271958,-0.0058454117213945,-0.1463170197627066,0.4779491762640462,0.6255344158460665,-0.7147507793553443,45.210014649939,13.889123514394448,0,-0.057792813527208,1,0,1,-0.3440995181388632,0.432341,2026-05-29,,-0.2245151868627353,-1.4374616745607074,,,,,,,,,
CSPX.L,816.52001953125,0.0044161574647432,0.0262043775295317,0.067360396808705,0.1075061833217045,0.1400089783650036,0.113174089227032,2.828220386956485,72.4592208236629,46.76734070392502,1,0.0041636831419462,1,0,1,,0.600305,2026-05-30,,0.0035573157538473,5.261179682526888,,,,,,,,,
VUAA.L,146.33999633789062,0.0041168575690406,0.0255080551330963,0.0664625786041133,0.0974951279213875,0.1345945199674476,0.1121342375036618,2.60093365337987,72.49516759651515,46.193416371893896,1,0.0033190233271263,1,0,1,,0.591992,2026-05-30,,0.002877701882981,4.769978855458325,,,,,,,,,
CNDX.L,1742.4000244140625,0.0046125460605332,0.0423546601233395,0.1290824776730448,0.2182912067549558,0.2154018234423538,0.1713458493807653,4.112347780269371,73.85319381167709,30.027321560583463,1,0.0622312976395718,1,1,1,,0.761592,2026-05-30,,0.1039442232191809,8.096027920506948,,,,,,,,,
VWCE.DE,163.16000366210938,0.0020881729676722,0.009528576855885,0.0655695458796086,0.0815325666312758,0.1588068190746563,0.1117406113436814,2.324503858997576,72.10785147068204,41.62522052593855,0,0.0023239414711142,1,1,1,,0.594684,2026-05-30,,-0.0117086925123296,4.9797558518919525,,,,,,,,,
VWRP.L,141.36000061035156,0.0011331704360306,0.0228654394492702,0.0665460070242931,0.0842153345323775,0.1283525062877952,0.1001711837730293,2.4718297330147925,75.03364611705166,49.44615814313296,0,0.0033975120830673,1,1,1,,0.58601,2026-05-30,,-0.017547488936761,4.7463528117007465,,,,,,,,,
IWDA.L,144.07000732421875,0.0038322396556906,0.0232972099900583,0.0582489200097151,0.0684515814076334,0.1346775296456985,0.1208647569727929,1.69556537564892,69.31294926659092,42.99347197573703,0,-0.0044083175887269,1,1,1,,0.569594,2026-05-30,,-0.0236619377393019,3.295438988395533,,,,,,,,,
SWRD.L,52.720001220703125,0.004381778145964,0.0240870569054578,0.0594855908162079,0.0689375820542779,0.1365743910403256,0.1172190761033548,1.7523216878331227,70.3133863288481,30.596089406305296,0,-0.0032448680963205,1,1,1,,0.570778,2026-05-30,,-0.0232178362583748,3.3190934938799748,,,,,,,,,
XDWD.DE,135.03500366210938,0.0019663083864915,0.0046126578651588,0.0619716484484407,0.0803232184880435,0.1408837695654712,0.0957247381159613,2.471346072792304,72.28897423924552,43.4789802248506,0,-0.0010604070663997,1,1,1,-0.000887833363703,0.596968,2026-05-30,,-0.012813780139423,4.9149595202024,,,,,,,,,
WSML.L,10.366000175476074,0.0009656458993247,0.0334995465055061,0.0500405640048602,0.0460141609571309,0.1802345650097403,0.1580650143539361,1.0086928014687904,65.02299459299311,17.93594319354113,0,-0.012130669872941,1,1,1,,0.472701,2026-05-30,,-0.0441649796983127,2.037331227448657,,,,,,,,,
IUIT.L,51.77000045776367,0.0178922500293265,0.0599918160528614,0.1662536870824156,0.2632991956089836,0.2694948996429636,0.2381860508192594,4.066222232460172,73.6716446190038,42.79716551181061,1,0.097201658783713,1,1,1,,0.79295,2026-05-30,,0.1543874426873128,8.004675847109482,,,,,,,,,
IUHC.L,12.005000114440918,-0.007851261490396,0.0143641804601601,0.0353600550211259,-0.0517377362453194,-0.0476001150007944,0.149304639268415,-1.176813256881719,57.5366675131455,13.56787165765624,0,-0.0259419692387233,1,1,1,-0.061376063311448,0.437408,2026-05-30,,-0.1334894746569063,-2.0590005941218315,,,,,,,,,
IUFS.L,15.260000228881836,0.0102615485827786,0.0046083377506431,-0.006510379559282,0.006928439311167,-0.0055392659933417,0.1109439716867295,0.2533087508298621,53.26511357955473,12.771204711394176,0,-0.0653333218959193,1,0,0,-0.076550645618771,0.389192,2026-05-30,,-0.0798810368392515,0.1986854474685797,,,,,,,,,
IUES.L,11.765000343322754,-0.0154811271041985,-0.059928084652443,-0.0324835122570679,0.032923616215678,0.2840381831924754,0.273835991869976,0.5775874867217407,41.272887994182426,15.076347967008363,0,-0.0897686266631971,0,0,1,-0.1144147174668916,0.388274,2026-05-30,,-0.0561269602964127,0.9088627382061912,,,,,,,,,
IUCD.L,17.350000381469727,0.002310855965423,0.033353152793726,0.0407918597518661,0.065724794207284,0.0650705590158691,0.2048351983096282,1.1808270708293411,60.967687212262845,17.980255754106164,0,-0.0208317730380434,1,1,1,-0.0122402588130308,0.526899,2026-05-30,,-0.0261536427240792,1.7692808806191556,,,,,,,,,
IUCS.L,9.920000076293944,-0.0202469060450426,-0.0293542253323327,-0.0241023006865237,-0.064592125932137,0.0738836126080539,0.2011119745341102,-1.5044181941508574,39.73586395496351,20.675550064305057,0,-0.081883653316769,1,0,1,-0.0797773356196748,0.380753,2026-05-30,,-0.1452356596378272,-2.842054795028183,,,,,,,,,
IUIS.L,14.68000030517578,-0.0023785149200936,0.0265734342218486,0.0212174125339672,-0.0094466526674311,0.1559055532005722,0.1768540518396895,-0.0828837034337099,54.16448667391304,13.164532194081108,0,-0.0392472483288284,1,1,1,-0.0190444266292123,0.506271,2026-05-30,,-0.0948443967611512,-0.3624849242250145,,,,,,,,,
IUUS.L,10.984999656677246,-0.0090212342016773,-0.0094680337660899,-0.0427015867976574,-0.0522002146631168,0.0110446284479519,0.1495954777463038,-1.1659198947868623,42.19125080623648,16.97074867676945,0,-0.0993817052409441,0,1,1,-0.0670912940506431,0.354791,2026-05-30,,-0.1339120818111536,-2.496071964467795,,,,,,,,,
IUMS.L,11.354999542236328,0.0035351271176691,0.0289986134344408,0.000440454678289,-0.0389335636465633,0.1706185325272262,0.1894082968643001,-0.6739500612595031,52.29374780131657,13.58756193271795,0,-0.0587940355126348,1,1,1,-0.040962888859892,0.487546,2026-05-30,,-0.1217891774403949,-1.3533162116238464,,,,,,,,,
IUCM.L,14.8100004196167,-0.0063070223356483,-0.004302754992957,0.0153571897926905,0.0539425257166978,0.0512492977584659,0.1398830795945314,1.3807178965657838,51.57516907362598,8.843947280187576,0,-0.0447604965901533,1,0,1,-0.0190753186704902,0.44099,2026-05-30,,-0.0369201363933373,2.222707422479904,,,,,,,,,
SMEA.L,8753.0,0.0005715592135344,0.0128442490164313,0.0421478747469936,0.0044755565756253,0.1130467955239065,0.1345184691588287,0.1875037354533052,63.37219325818452,12.535270527598357,0,-0.0195560455368414,1,1,1,-0.0380388557058068,0.507069,2026-05-30,,-0.0898030110549982,0.1694961317378321,,,,,,,,,
IJPA.L,79.7300033569336,0.0036505652897134,0.028907027421811,0.0636339958740608,0.0054224500457475,0.1846953899187249,0.1663731000413929,0.2171596547584646,60.74563185026843,13.8007349032556,0,0.000657916487512,1,1,1,-0.003624010226173,0.534983,2026-05-30,,-0.0812571915165164,0.1785616132457919,,,,,,,,,
EIMI.L,56.09000015258789,0.0046569642308087,0.0539270737703085,0.0933723389232901,0.0824006268411876,0.2912063058423093,0.273394725366418,1.1763870627099622,65.14261899317967,22.092145001665784,0,0.0286354994821005,1,1,1,,0.61983,2026-05-30,,-0.0109154696484967,2.603658268594818,,,,,,,,,
XMEM.DE,73.81400299072266,0.0016827323274279,0.0331439671015327,0.094383897642498,0.0988150565827432,0.3042725497779759,0.2499342110484927,1.52256511894784,67.02948565677958,25.58893364798387,1,0.0294280518894289,1,1,1,,0.711957,2026-05-30,,0.0040838366428292,3.727117583225098,,,,,,,,,
IWMO.L,116.37999725341795,-0.0062334843576892,0.0301849694243423,0.107642501108248,0.1356361577006517,0.2524752426471006,0.2242670747519531,1.996980159176321,64.59895515734718,30.692262422283804,1,0.0420607480312542,1,0,1,-0.0062334843576892,0.728797,2026-05-30,,0.0377305110839878,4.672266252835587,,,,,,,,,
IWVL.L,80.48999786376953,0.0053709757467963,0.0692082780148168,0.1824592070607822,0.2006264433854891,0.4195766627992678,0.2263310403278427,3.146373096467116,77.18162635895611,40.79571695113889,1,0.1124476756655099,1,1,1,,0.815667,2026-05-30,,0.0971178438330375,9.181646577535313,,,,,,,,,
IWQU.L,86.7699966430664,0.0011537841956124,0.0154476271733954,0.0399088459279297,0.0340840526294541,0.1198295923027252,0.1089996130175796,0.9284153518786112,66.29534775094383,26.035717039512555,0,-0.0216625050160713,1,1,1,,0.536971,2026-05-30,,-0.0550665676129087,1.597760622799879,,,,,,,,,
MVOL.L,74.16000366210938,-0.0008083745298701,-0.0021527991573173,0.009391621477363,-0.0248520619829843,0.0132531928999413,0.085570092984217,-0.984465005896686,51.695294132603415,16.786456171077752,0,-0.0503728530814233,1,1,1,-0.0371331226384115,0.455123,2026-05-30,,-0.1089216724573175,-1.7205456538085269,,,,,,,,,
XDWT.DE,124.3000030517578,0.0156888857773382,0.0325635976721916,0.1567095115462218,0.2665580173711377,0.2751333480839129,0.2242005301625974,4.498313037702221,75.0536875042929,44.2586534968109,1,0.088054403612928,1,1,1,,0.799688,2026-05-30,,0.1573653143848989,9.561389135431194,,,,,,,,,
RBOT.L,20.88999938964844,0.0002393660862731,0.0506726875537935,0.1325562339537638,0.2216373639550157,0.3378161828914674,0.290641190387427,2.6865319778148167,67.40808794067236,32.754956665968685,1,0.0654993783287316,1,0,1,,0.702418,2026-05-30,,0.1163173675476632,5.883463955137409,,,,,,,,,
WTAI.L,123.5,0.0075052876097465,0.0889691915358055,0.2517737220339318,0.3540182133498597,0.529033120377153,0.350612747008423,3.7862380521788648,73.52170840459253,38.81575554103053,1,0.17765818830842,1,1,1,,0.863601,2026-05-30,,0.2372853779167512,9.656346276062726,,,,,,,,,
DGTL.L,11.140000343322754,0.0243678476618625,0.051439364092322,0.0997038714187199,0.1538063854399065,0.0253106836629311,0.1702014643245879,2.8026880819035984,75.7751282486473,24.509656045081147,1,0.0345921519956782,1,1,1,-0.0681722781751932,0.657139,2026-05-30,,0.0543342442343546,3.3477268837966183,,,,,,,,,
ECAR.L,15.064000129699709,0.0126377870550959,0.1582347096253724,0.3033397332434722,0.4346666790190199,0.7162061939991371,0.4293990662088656,3.8931565982293495,77.63578033595299,39.93494253836965,1,0.2261710579032914,1,1,1,,0.873507,2026-05-30,,0.310980965125289,10.0,,,,,,,,,
BTEC.L,8.704999923706055,0.0005747258104067,0.0202167771788788,0.0199179940636426,-0.013178408802572,0.0437649597650073,0.199123099140311,-0.1106085774517295,55.236290633673335,10.530297225439323,0,-0.0404697302955616,1,1,1,-0.0228707356558651,0.475256,2026-05-30,,-0.0982544301376875,-0.6654747143198652,,,,,,,,,
IGLN.L,88.8499984741211,0.0222336703489003,0.0159800931274249,0.001380604179423,-0.1205147524658935,0.1060624480127008,0.2118773303969754,-1.6300716481038604,47.99313297417794,25.8308794047985,0,-0.0579095507701001,0,0,1,-0.1361415844706245,0.374564,2026-05-30,,-0.1963370757212442,-2.7772565288958058,,,,,,,,,
PHAU.L,424.9700012207031,0.0218572574568762,0.0157998281398399,0.0012723147615403,-0.1212183782979434,0.1036461951777691,0.2106385017104149,-1.63823904547421,47.88084201828789,26.670932721056648,0,-0.0580114285435603,0,0,1,-0.1386208573079259,0.373686,2026-05-30,,-0.1969800404501794,-2.766477047279976,,,,,,,,,
PHAG.L,69.12999725341797,0.0161693149178161,0.008019763891494,0.0436292192459315,-0.1631764103297254,0.4850697827376218,0.6162141184817166,-0.8523578718102097,47.56416326476828,13.30135129863266,0,-0.0181624090926723,1,0,1,-0.3334940566929032,0.440405,2026-05-30,,-0.2353207798931522,-1.6030933135582972,,,,,,,,,
CSPX.L,816.52001953125,0.0044161574647432,0.0262043775295317,0.067360396808705,0.1075061833217045,0.1400089783650036,0.113174089227032,2.828220386956485,72.4592208236629,46.76734070392502,1,0.0041636831419462,1,0,1,,0.600305,2026-05-31,0.6,0.0035573157538473,5.261179682526888,,,,,,,,,
VUAA.L,146.33999633789062,0.0041168575690406,0.0255080551330963,0.0664625786041133,0.0974951279213875,0.1345945199674476,0.1121342375036618,2.60093365337987,72.49516759651515,46.193416371893896,1,0.0033190233271263,1,0,1,,0.591992,2026-05-31,0.4,0.002877701882981,4.769978855458325,,,,,,,,,
